img_id,blood_name
320399,国家一号X国家一号回血
320403,国家二号X悍将
320406,波西瓦
320407,波西瓦
320434,
320500,红狐731孙女
320509,麦克斯回血
320585,瓦特
320854,盖比·凡得那比
320911,飞戈近亲回血
321125,桑杰士
321139,速霸龙
321159,米卫詹森
321162,凡戴克原舍
321193,国家一号
321260,摩利斯.卡萨
321261,摩利斯.卡萨
32133,福乐、佛沃特
321400,
321407,利奥贺尔曼斯x飞戈近亲
321408,
321506,胡本
321517,“天睿”直子
321564,林伯格
321566,林伯格203
321785,
321787,
321799,克里斯何博瑞X亨利古斯特
321813,
321839,国家一号
32185,芬妮卡
32188,芬妮卡5000
321886,
321887,
322020,
322021,
322022,
322023,威廉（帽子号）X安琪
322024,桑杰士
322026,“天睿”直子X“天睿”孙女
322028,
322031,
322038,
322039,
322040,
322065,
322068,
322072,“明珠英雄”977全国冠军直女
322074,悍将侄子X悍将直女
322089,
322093,
322094,环宇号*考夫曼*詹森990
322121,
322152,
322240,
322245,
322253,詹森万羽十位*詹森019
322286,桑杰士
322331,
322338,桑杰士
322357,乔斯佛卡门原棚
322361,乔斯佛卡门
322374,
322375,
322378,
322456,
322458,
322462,
322463,
322464,
322487,
322489,
32252,大铭鸽金翼号直女
322545,所向无敌X奶酪小子近亲
322570,
322635,威力万富
322637,比利时蛟龙—威力万富
322646,威力万富
322651,比利时蛟龙—威力万富
322652,比利时蛟龙—威力万富
322654,比利时蛟龙—威力万富
322657,比利时蛟龙—威力万富
322658,比利时蛟龙—威力万富
322679,
322742,
322765,葛斯顿.范德瓦尔“奶酪小子”家族臻藏
322767,葛斯顿.范德瓦尔“奶酪小子”
322768,葛斯顿.范德瓦尔“奶酪小子”
322769,葛斯顿.范德瓦尔“奶酪小子”家族臻藏
322776,恩格斯亚精顿系343子
322809,罗尼·凡瑞特
322820,
322821,
322898,利奥·贺尔曼斯
322900,奥林匹克003
322901,“鸽王杨”
322902,詹森
322903,詹森铭鸽年轻白羽号同父异母兄妹回血
322904,迪-卡普利奥
322909,詹森019多重回血
322918,红魔王
322926,迪卡普里奥
322927,迪-卡普利奥
322929,迪卡普里奥
322931,迪卡普里奥
322933,迪卡普里奥
322935,迪卡普里奥
323026,康比X戈马利X盖比
323028,葛斯顿·范德瓦尔
323071,爱亚卡普VIP
323086,飞戈*胡本
323094,胡本
323104,詹森
323113,詹森
323227,钻石配对*冠军组合
323336,鹏程火箭
323337,鹏程火箭
323339,鹏程火箭
323356,鹏程火箭
323358,鹏程火箭
323365,鹏程火箭
323366,鹏程火箭
323381,
323425,詹森019
323428,爱亚卡普通鑫俱乐部鸽王7名直子
323571,盖比闪电孙女
323606,福雷迪.范西速霸龙
323610,100%杨阿腾
323623,盖斯顿
323669,贝隆”008“大脚趾”
323673,波西瓦贝隆
323777,戴扶连特
32378,大铭鸽金翼号直子
323837,爱亚卡普指挥官*帕斯
323838,爱亚卡普指挥官回血
323859,波拉5000
323861,波拉5000
323870,极端近亲麦斯
323923,胡本*奶酪
324096,英格斯*爱亚卡普詹森（已转让）
324130,慕利门[回血]
32428,詹森019系多重回血，曾孙代特留种鸽
324519,波拉5000
324520,波拉5000
32453,胡本
324556,
324557,
324578,
324583,汉斯
324586,汉斯
324594,
324660,真命天子
324669,鸽王9名X杀手莫格娜
324700,红狐520*白羽号
324754,罗森波斯桑㚎杰士
324761,恩格斯231近亲直孙X国家二号直女
324767,罗森波斯桑杰士
324774,“恩格0139”X“奇迹阳光”
324776,贺伯特国家一号
324785,恩格斯231
324792,贺伯特国家一号
324799,贺伯特国家一号
324804,乔司佛卡门“维奇二号”
324805,恩格斯231
324809,私环0056
324811,恩格斯231
324812,恩格斯231
324814,恩格斯231
324815,芮娜飞戈
324816,贺伯特国家一号
324817,芮娜飞戈
324820,芮娜飞戈
324825,桑杰士
324831,乔司托内“国家二号”
324835,乔司托内:“国家二号”
324841,桑杰士“闪电金童”
324850,恩格斯231
324879,詹森老白眼*冬日男儿
324881,詹森老白眼*冬日男儿
324882,詹森老白眼*冬日男儿
324886,詹森老白眼*冬日男儿
324999,盖比“年轻闪电号”
325003,盖比凡德纳比.
325005,盖比.凡德纳比原舍.
325007,马歇尔.阿布瑞契【知名17配对】公”
325052,彼得米卫917
325347,林波尔
325350,杨阿腾多利直系
325352,万得维根X杨阿腾
325354,亚克.万德维根
325360,亚克.万德维根
325361,速霸龙X恩格斯X山普森
325431,
32548,林波尔奇迹32直系X詹森系
325633,罗森波斯·桑杰士
325642,莫利斯卡萨特
325644,莫利斯卡萨特
325645,罗森波斯桑杰士
325646,波森罗斯桑杰士
325650,罗森波斯
325694,比利时蛟龙—威力万富
325699,比利时蛟龙—威力万富
325701,比利时蛟龙—威力万富
325705,乔司托内国家二号
325706,乔司托内国家二号
326013,
326017,
326091,林波尔
326097,林波尔
326223,波西瓦
326245,甘纳斯699X总统号
32629,所向无敌直子
326324,范王路易X万德维根
326341,德累克。瓦特特比号
326342,金矿系列
326344,金矿系列
326345,陈国胜老白眼
326346,陈国胜老白眼
326347,德累克。瓦特特比号X甘纳斯道波
326349,陈国胜老白眼
326350,甘纳斯总统号
326351,贺夫肯
326355,
326361,全国冠军明珠英雄977
326403,灰费德尔
326430,
326438,
326461,爱亚卡普詹森*爱亚卡普“指挥官”
326466,
326477,
326478,
326479,
326480,
326486,
326541,
326547,超级73/凡龙
326645,总统号X德玉芙
326673,佛科克x麦克斯
326709,
326727,“年轻闪电号”x“迪克雌”
326761,
326773,天睿直孙
326823,波拉5000
326825,“天睿”直孙
326925,芬妮卡5000VS国家2号X白雪公主侄女
326939,
326999,白羽巴龙孙女.
327421,
327427,
327455,戈马利
327459,戈马利
32746,
327465,戈马利
327564,盖比x飞戈
327627,
327835,利奥.贺尔曼“欧元号”近亲直孙
327836,狼狗号X苍白
328029,鲁道.克拉森.
328054,（亚利帝克特拉）
328075,奶酪回血直孙女
328086,（皮特米卫原舍)
328090,
328149,丹尼凡戴克
328161,佛卡门X文斯特拉
328232,芬妮卡5000
328254,凡代克
328255,宾尼史蒂文
328293,迪卡普里奥
328453,
328607,
328732,戈登*彼得米卫）*（胡本*考夫曼）
328783,超级73/詹森
329016,阿隆索
329033,威廉配詹森
329038,阿隆索配吐尼尔
329114,芬妮卡5000
329158,5000
329163,芬妮卡5000
329168,5000
329174,5000
329223,5000
329231,超级73
329317,胡本
329410,钢针家族
329419,阿隆索配苏维
329438,阿隆索
32944,
329448,桑杰士
329462,芬妮卡5000
329473,考夫曼X鲁道克拉森
329476,考夫曼X鲁道克拉森X速霸龙
329491,芬妮卡5000
329495,芬妮卡5000
329498,芬妮卡5000
329505,芬妮卡5000
329582,芬妮卡5000
329623,芬妮卡5000
329630,芬妮卡5000
329649,芬妮卡5000
329662,芬妮卡5000
329670,芬妮卡5000
329809,
329824,瓦特近亲
329827,盖诺斯/公牛
329841,里欧.赫尔曼
329855,里欧.赫尔曼
32987,大铭鸽里瓦尔多直子
330007,吉林克斯-桑杰士
330062,
330074,世界珍贵血系“芬尼卡5000”血系X芮娜
330236,约翰.博克斯曼
330238,乳酪小子
330422,爱亚卡普詹森
330428,香妃直子
330441,93红狐直子X直孙女
330466,苍白骑士
330510,李鸟配吴淞
330555,5000
33082,詹森019
330842,奥尔良X盖比
330936,5000
331321,电脑
331343,凡代克
331371,钻石配对
331376,钻石配对
331385,
331388,吉林克斯
33145,分妮卡福乐.福沃特
331455,
33146,分妮卡福乐.福沃特
331549,胡本
331550,胡本
331613,阿里.凡比克
331616,阿里.凡比克
331618,阿里.凡比克
331619,阿里.凡比克
331620,阿里.凡比克
331651,詹森老白眼*冬日男儿
331658,詹森
331716,詹森老白眼*冬日男儿
33188,3000K冠军+凡部里安娜系
33189,魔鬼系+凡部里安娜系915
331906,考夫曼
331911,美国橡树园红詹森
331921,阿隆索配卡萨
331939,考夫曼配吐尼尔
331948,
331959,乔斯、佛卡门X彼得、曼德斯
331967,美国橡树园红詹森
331991,鲁道、克拉森
332245,桑杰士
332284,电脑冠军直女
332306,
332326,战斗机*麦克斯
332346,“阿德里安×公主号”
332421,盖比匹卡诺
332424,总统号
332429,贺夫肯
332431,贺夫肯
332443,盖比
332463,戴扶连特
332515,桑杰士
332550,詹森原舍
332553,詹森
332555,乔斯．乔森
332568,詹森
332688,詹森019
332731,戴扶连特
332761,詹森*金母3396
332989,“碧杨”x“邦加”回血雌鸽
332991,鲁道·克拉森
333002,克拉克原舍直子
333004,克拉克原舍直子
33301,威力。万富
333041,戈玛力
33307,凡龙
33311,凡龙
333144,
333201,“乔帝利蒙治号”
333233,胡本
333263,桑杰士
333269,詹森
33331,凡龙
33333,凡龙
33334,凡龙
333364,
333376,
333438,
333480,
333496,
333575,电脑Ⅱ号近亲（晚生汤姆×狼狗）
333612,科尔
333683,纯正的万达易速步
333707,
333728,
333739,
333744,
333904,狐狸号直女
334150,詹森
334178,利摩日
334184,詹森
334191,悍将侄子X悍将直女
334197,国家一号
334202,麻贝壳×红贝壳
334211,虎后X曼德斯
334265,克拉克-詹森-詹吉
334398,速霸龙
334408,宾尼·史蒂芬气魄
334616,麻贝壳×红贝壳
33464,威力。万富
334661,
334785,
334910,
334925,
334927,
334948,奥林匹克003直子
334949,奥利匹克003直女
334950,奥林匹克003直子
334951,奥林匹克003直女
334953,奥林匹克003直女
335115,佛卡门
335231,彼得.曼德斯
335291,金伟鱼行“百万将军”系
33535,凡龙
335385,霍夫肯*詹森
335388,红狐
335402,迪.卡普里奥直子X格斗士直女
335415,杨欧瓦克483直子X484直孙女
335500,桑杰士第一武士
335525,【蓋比凡德哪比】.
335573,小卡萨
335700,霍夫肯.
335701,乔斯仛内-瓦特-林波尔.
335702,罗森波斯-霍夫肯-蓋比-乳酪.
335703,林波尔-瓦特.
335706,巴腾伯格米卫-戈马力.
335709,霍夫肯
335710,霍夫肯.克拉克
335711,戈马力
335741,钻石王X霍夫肯X公牛524.
335763,林波尔-凡艾尔查克.
335767,德雷克.瓦特.
335768,乔斯.乔森
335769,乔斯乔森
335770,乔斯.乔森
335772,乔斯.乔森
335781,佛罗恩格斯
335788,佛罗恩格斯
33579,威力。万富
335790,佛罗恩格斯
335791,佛罗恩格斯
335796,盖比.凡徳那比.664-英格.
335913,盖比.凡徳那比'664-钻石王直女.956优秀直女。
335915,盖比.凡徳那比'664-钻石王直女.956优秀直女。
335917,瓦特-花鸽王.鲁道克拉森
335920,盖比.凡徳那比'664-钻石王直女.956优秀直女。
335921,罗森波斯392-凡龙780.
335923,钻石王X霍夫肯X公牛524..
335924,盖比.664-钻石王直女.956.
335925,蓋比-凡龙
335928,林波尔-霍夫肯.
335972,瓦特.钻石王.霍夫肯X公牛524.
335977,
335979,盖比.凡德纳比-瓦特.
335981,五关亚军x五关冠军
336002,林波尔-凡龙
336116,
336126,盖比.凡德纳比”
336191,胡本
336388,彼得米卫917
336537,大铭鸽“速度号”直女
336573,大铭鸽“速度号”直女
336590,大铭鸽“速度号”直女
336601,大铭鸽“速度号”直女
336608,乔斯乔森
336610,大铭鸽“速度号”直子
336611,乔斯.乔森
336612,乔斯乔森
336613,乔斯.乔森
336615,乔斯.乔森
336620,大铭鸽“速度号”直子
33677,贺伯特--国家一号X皇后号
33680,国家一号X电脑戈马力
336800,
33681,贺伯特--国家一号X皇后号
336967,宾尼.史帝文
336972,宾尼.史帝文
337049,
337050,利奥贺尔曼斯
337059,
337063,瓦特.钻石王.霍夫肯X公牛524...
337064,速霸龙17配对.
337068,盖比
337070,蓋比-乳酪.
337077,瓦特-霍夫肯-戈马力.
337119,金伟鱼行“百万将军”系
337122,金伟鱼行“百万将军”系
337130,
337153,宾尼.史帝文
337196,盖比闪电号
337411,
337478,凡龙系
337527,林波尔*东方不败
337550,利奥-赫尔曼斯
337576,詹森系
337766,
337776,盖比-卡萨
337833,凡登帕斯
337882,天威1号
337883,天威1号
337884,天威1号
337888,▲.摩利斯.卡萨.
337892,詹森系
337896,桑杰士
337899,天威2号
337922,爱亚卡普王者之王
338238,橡树园凡龙083五代孙
338290,杨欧瓦克*考夫曼
338298,考夫曼
338311,考夫曼
338312,戈马力
338426,
338442,588平辈
338446,
338530,盖比凡德纳比原舍种
338533,桑杰士计算机2号
338535,戈马力
338549,桑杰士
338567,胡本*悍将
338674,大铭鸽“小飞戈”直女
338724,甘纳斯699
338736,创造者X总统
338787,乔斯乔森
338792,乔斯乔森
338837,乔斯.乔森
338842,乔斯.乔森
338861,
338894,鸽友通:
338897,桑杰士
338905,桑杰士X桑杰士
338913,桑杰士*不败王子*闪电娇娃
338977,卧龙大赢家配鸽王6666
339002,波西瓦
339011,乔斯乔森
339014,乔斯乔森
339016,胡本原舍
339017,胡本原舍
339018,凡龙超级73
339019,胡本原舍
339021,胡本原舍
339023,胡本原舍
339025,胡本原舍
339027,胡本原舍
339029,胡本原舍
339033,胡本原舍
339035,胡本原舍
339042,林波尔*东方不败
339123,最后的詹森红狐
339127,白雪公主
339131,最后的詹森红狐
339134,最后的詹森红狐
339187,天一鸽王
339190,天一鸽王
339192,“杨欧瓦克”
339193,天一速霸龙
339199,天一速霸龙
339200,“杨欧瓦克”
339202,天一速霸龙
339204,“杨欧瓦克”
339206,
339209,天一点奥
339213,“杨欧瓦克”
339214,天一电脑/天一速霸龙
339215,天一电脑
339218,“杨欧瓦克”
339220,天一教父
339222,天一电脑
339238,天一欢喜
339241,天一电脑/天一欢喜
339251,天一电脑
339269,盖比
339273,盖比
339274,波西瓦乌诺
339349,
339366,约瑟夫斯塔尔“桑杰士”
339402,詹森019X荷兰冠军系
339467,凡龙超级73
339518,
339519,
339568,白雪公主
339718,
339781,
339807,
339810,
339813,
339815,
339891,英格斯
339892,雷腾兄弟
339927,英格斯
339928,克拉克
339929,贝壳詹森X盖斯灰美人
340025,荷兰安东露西万德维根“马拉松二世”直子
340030,荷兰安东露西万德维根“欧洲人”儿子
340035,荷兰安东露西万德维根达克斯冠军“斯德克”儿子
340041,
340043,
340059,盖比
340255,林波尔
34035,瓦特
340390,
340505,速霸龙
340506,速霸龙
340512,速霸龙
340576,英格斯*爱亚卡普詹森
340581,乔斯佛卡门
340584,
340606,悍将*飞戈
34068,纯日本魔鬼系
34070,全国冠军直孙
34072,大名鸽“波特”近血，两次冠军直女
34073,桑杰士
340772,戈马力x鲁道夫詹森
34079,桑杰士
340811,
340815,鲁道夫X万侯X彼得文斯特拉
340832,鲁道.克拉森.首席爱将.世界大铭鸽;野笛.直子
340886,友谊号554X悍将直女
340942,“奶酪小子”近血
340945,桑杰士
341241,【吉林克斯】
341302,卢太兹
341550,克拉克詹森
341851,鲁迪直女
341964,芮娜飞戈
341966,詹森·雅典娜
342272,
342301,罗曼詹森
342351,
342451,杨.欧瓦克
342458,杨.欧瓦克
342469,速霸龙X钻石王.花鸽王
34248,
342512,
342531,詹森飞毛腿
342585,亚利.帝克特拉原舍
342594,恩格斯231系X李军恩格斯
342611,“鹰眼直子”X“百万梦想小姐”
342614,飞戈海蒂948直系/悍将金红砂女
342616,李军028凡龙奶酪X悍将
342618,恩格斯322配电脑375
342620,悍将电脑直子131X西北女王号
342621,廸沃斯近血
342623,“完美号”/飞戈X贝壳詹森西北女王号
342625,廸沃斯X（金底红砂X高红生电脑535女）儿子
342627,盖比.凡德纳比
342677,超级73詹森/国家一号/詹森凡龙
342789,帝卢-速霸龙
342800,
342816,恩格斯/悍将配汤母
342838,恩格斯系配电脑
342843,恩系377直子配恩系392直女
342848,020电脑X恩格斯威力公棚50名
342851,速霸龙X金底红砂女儿9名
342856,
342867,佛尔布文同母异父子代配
342872,
342875,电脑戈马利020曾孙
342881,恩格斯178系392X飞戈悍将
342891,速霸龙
34290,
343072,桑杰士配詹森
343081,超级73凡龙/
343144,桑杰士配詹森
34318,艾迪。卢太慈
343194,佛科克
343198,詹森麦克斯
343285,山普森/台詹森
343287,台詹森X电脑X佛尔布文
343290,西北女王子X李军554子/恩格斯威力50名
343292,恩格斯悍将X汤姆
343293,明珠凡龙
343294,山普森X迪沃斯
343295,奶酪小子
343296,汤姆多重近亲
343298,凡龙超级73X悍将
343301,飞戈金底红砂X恩系154
343302,捍将飞戈149配恩格斯322女
343303,电脑近血
343305,恩格斯系多重近亲
343307,悍将恩格斯配汤母
343384,詹森
343390,奶酪小子
343490,佛科克
343519,建宁汤母兄妹配近血
343520,盖比X世搏圣母
343522,飞戈悍将/盖比825
343532,艾尔扎克
343556,帝卢-速霸龙
343559,盖比
343563,速霸龙
343582,
343612,罗森波斯-桑杰士×杨公多拉斯
343618,
343627,
343629,詹森X波西瓦
343633,桑杰士第一武士近亲回血
343670,福洛森“13配对”直子
343676,
343749,彼得.曼得斯
343758,英国凡龙
343762,
343768,
343774,
343794,
343801,
343806,
343809,
343835,
343839,
343842,
343848,
343854,
343863,
343866,
343875,电脑戈马利
343878,电脑戈马利
343880,电脑戈马利
343991,超级73/凡龙
344038,威廉.吉尔特
344167,
344174,比德曼德斯
344184,詹森
344204,杨公多拉斯×甘拉斯
344304,盖比
344350,超级73/詹森
344393,
344401,
344412,超级73/凡龙
344432,
344465,迪克.凡戴克
344575,奶酪小子
344600,瓦特
344605,速霸龙
344612,速霸龙
344613,速霸龙
344614,速霸龙
344631,速霸龙
344643,速霸龙
344649,奶酪小子
344669,罗森波斯桑杰士729
344683,“百万将军”家族“常胜将军”血系
344694,“百万将军”家族“常胜将军”血系
344697,艾利克-林伯格
344700,“百万将军”家族“常胜将军”血系
344704,“百万将军”家族“常胜将军”血系
344707,
344708,凡龙*慕利门
344711,
344723,欧文贝克*欧文贝克
344732,
344735,
344787,
344790,
344797,
344804,
344838,
344962,恩格斯231近亲
345011,曼德斯
345013,胡本原棚“布兰妮同辈直子
345019,曼德斯X胡本
345027,詹森
345029,詹森
345030,
345043,詹森
345046,
345051,
345123,超级73
345142,戈马利
345413,霍夫肯
345489,凡艾尔沙克吉普森
345495,
345497,
345498,
345499,福洛森“13配对”直女
345509,福洛森
345514,
345517,凡艾尔沙克吉普森
345578,约翰.范海尔
345585,凡艾尔沙克吉普森
345628,福乐*桑杰士
345641,
345699,
345710,
345719,
345751,安东尼.本诺特“塞米”
345761,安东尼.本诺特“塞米”
345762,摩里斯、卡萨
345767,
345769,超级53
345783,恩格斯系343配山普森/（台詹森)
345788,超级73/詹森
345808,阿特玛兄弟“超级53”直孙
345812,恩格斯231系配020系电脑
345813,胡本*瓦特
345817,阿特玛兄弟“超级53”直孙女
345827,恩格斯392系/恩格斯377系近亲
345831,
345839,
345840,胡本x盖比
345849,金底红砂女677X迪沃斯孙
345858,飞戈海蒂948直系/盖比
345869,（金底红砂X电脑535女）X金底红砂女九名
345874,范德佛拉斯/威联吉尔特
345878,恩格斯178系X恩格斯231系
345904,林波尔系
345926,詹森系
345951,盖比
345975,速霸龙X里奥-赫尔曼斯
346145,
346168,
346221,超级73/詹森
346307,桑杰士
346312,桑杰士
346315,速霸龙
346325,芬尼卡5000
346335,班尼史蒂文
346337,詹森荷比冠军家族
346356,凡戴克+飞戈
346461,爱亚卡普詹森
346469,阿尔伯特.马赛利斯X詹森
346530,凡戴克
346532,凡戴克
346540,鲁道克拉森
346599,御林军
346896,詹森黄金血系
346900,
346903,
346935,
346988,超级73/凡龙
347008,
347012,
347028,佛罗.恩格斯
347030,佛罗.恩格斯
347034,佛罗.恩格斯
34704,
347044,佛罗.恩格斯
347052,佛罗.恩格斯
347062,佛罗.恩格斯
347064,佛罗.恩格斯
347075,佛罗.恩格斯
347099,佛罗.恩格斯
347129,
347136,胡本黄金血系
347138,詹森黄金血系
347141,黄金詹森血系
347142,詹森黄金血系
347145,胡本X詹森血系
347146,詹森黄金血系
347152,胡本黄金血系
347156,詹森黄金血系
347159,詹森黄金血系
347339,迪克、凡戴克
347353,
347561,
347563,
347566,
347571,
347578,
347584,
347585,
347637,东方不败
347746,阿特玛兄弟+考夫曼
347752,阿特玛兄弟+考夫曼
347828,
347852,胡本
347861,
347983,鲁道克拉森
347988,辉煌闪电号
347992,鲁道克拉森
347993,佛科克
347998,钢铁利摩日×东方不败
347999,帝卢·速霸龙
348004,钢针家族
348006,弗雷迪
348012,钢针家族
348021,瓦特
348042,
348048,
348073,
348095,超级73/凡龙
348174,英格斯黄金血系
348185,英格斯黄金血系
348189,盖比黄金血系
348196,詹森黄金血系
348207,詹森系种赛鸽
348218,胡本X詹森血系
348245,乔斯佛卡门
348564,
348596,杨.欧瓦克
348653,瓦特
348676,夏拉肯
348696,
348704,乔斯托内
348706,《花花公子》孙代
348711,
348712,《年轻艺术家》多重近亲
348714,《年轻艺术家》多重近亲
348715,《年轻艺术家》多重近亲
348731,
348932,速霸龙
348934,速霸龙
348985,超级73/凡龙
349008,乔斯.佛卡门
349022,
349038,
349100,
349172,超级73/詹森
349183,188*588
349203,德拉帕罗纳尔多多重近血直子
349205,德拉帕罗纳尔多多重近血直子（高级种鸽
349208,德拉帕罗纳尔多近血直孙
349224,德拉帕玛雅多重近血直女（高级种鸽）
349229,德拉帕罗纳尔多多重近血直子（高级种鸽
349235,德拉帕罗纳尔多多重近血直女（高级种鸽）
349240,德拉帕玛雅近血直孙
349244,德拉帕罗纳尔多多重近血直女（高级种鸽）
349247,德拉帕玛雅多重近血直子（高级种鸽）
349360,桑杰士（东方不败）
349412,桑杰士（东方不败）
349414,赫尔曼·布林克曼
349446,奶酪小子
349490,山普森
349545,
349567,盖比铭鸽“白腹号”近亲曾孙女
349647,51次获奖×东方不败直系
349724,胡本*瓦特
349726,
349766,
349913,凡龙
349919,凡龙
34999,
350101,凡龙
350161,钢铁战士直女
35023,
35026,
350353,新闪电直子
350358,盖比鲁迪直孙
350402,詹森
350437,阿特玛兄弟
350785,CHN2014-06-107916
350987,超级73
351071,马克罗森斯*詹森克拉克
351094,利奥003回血曾孙
351226,
351268,彼得米卫
351377,
351448,
351472,
351477,
351639,迪克*马丽利斯*直孙女
351691,
351885,大卫
351914,
351978,
351990,
351995,
352001,
352005,
352039,考夫曼小迪克配爱神
352113,
352124,100%乔斯托内拿破仑
352137,100%乔斯托内拿破仑
352148,100%乔斯托内拿破仑
352153,100%乔斯托内拿破仑
352205,
352219,
352230,
352303,
352343,
352373,麦克斯凡龙直孙&名鸽“白尾号”
352413,胡本名鸽金翼号直子
352506,
352551,奥林匹克03直孙X所向无敌直女
352563,奥林匹克03直孙X所向无敌直女
352571,奥林匹克03直孙X所向无敌直女
35260,詹森X克拉克X凡代克X盖比X吐尼尔X苍白X凡龙X甘纳斯
352604,波西瓦X“百万将军”系
352618,波西瓦
35266,电脑X汉斯.威利理奇
35267,电脑X詹森X甘纳斯
35270,霍夫肯X甘纳斯X凡龙X瓦特X电脑X詹森X慕利门
352749,辉煌闪电号
35275,詹森X速霸龙
352755,奥林匹克03直子x杨直女
352761,奥利匹克03X灰小鸽王
352840,奶酪小子
352845,
352848,
353027,
353085,勃默德配詹森邦德007079046
353094,勃默德配狄尔巴公棚10名
353097,勃默德配詹森邦德007
353104,勃默德079152
353108,勃默德配詹森邦德007同父异母出
353110,勃默德配邦德007配凡龙
353324,克拉克詹森
353368,
353394,克拉克詹森
353445,
353522,速霸龙
353525,速霸龙
353530,速霸龙
353532,速霸龙
353534,速霸龙
353537,速霸龙
35354,闪电桑洁士
353540,速霸龙
353606,阿玛尼直孙女
353616,阿玛尼
353620,飞毛腿
353622,强将号
353648,飞毛腿
35376,涡轮教父
353765,速霸龙
353769,速霸龙
353788,“迅雷”奥林匹克代表鸽冠军
353795,帝贝克.巴腾斯
353796,小狼狗号X七冠王女儿
353802,闪电号直子
353804,大英格斯孙代
353812,勃默德配狄尔巴180682
353824,勃默德配詹森邦德007182659
353825,勃默德配詹森邦德007182659
353828,
353830,勃默德197880
353837,勃默德197935
353848,甘纳斯鸽王699
353906,
353918,
353944,詹森*电脑020
353954,贺伯特
353960,
353961,
353968,帝卢速霸龙“幸运848号”
354004,帝卢·速霸龙＜马歇尔·阿布瑞契＞
354029,马歇尔．阿布瑞契:速霸龙
354151,勃默德配詹森邦德007276022
354153,勃默德276052
354157,勃默德371024
354248,勃默德187814
354264,勃默德配詹森邦德007187840
35427,胡本X莫里斯.沃特
354287,勃默德187842
354289,勃默德187843
354308,勃默德配詹森邦德007187865
35437,
35438,
354397,
354416,令狐冲
354438,100%乔斯托内拿破仑
354441,100%乔斯托内拿破仑
354471,100%乔斯托内拿破仑
354479,100%乔斯托内拿破仑
354488,100%乔斯托内拿破仑
354492,100%乔斯托内拿破仑
354494,100%乔斯托内拿破仑
354509,100%乔斯托内拿破仑
354513,100%乔斯托内拿破仑
354515,100%乔斯托内拿破仑
354529,佛布利*万德米尔
354561,乔斯托内白雪公主
354771,
354780,
354786,戈马力
354787,戈马力朗克
354810,戈马力花木兰
354816,戈马力灰美人
354824,戈马力
354958,“黑市拳王”家族
354960,“黑市拳王”家族
354961,花花公子*飞翔至尊直女
354963,“黑市拳王”家族
354964,“黑市拳王”家族
354969,飞翔520直子
355075,
355169,詹森
355302,詹森
355462,帝卢．速霸龙
355486,苍白骑士
355568,
355623,贺夫肯
355632,贺夫肯
355637,贺夫肯877x彼德曼得斯.詹森
355641,贺夫肯
355643,贺夫肯877x彼德曼得斯.詹森
355644,贺夫肯877x彼德曼得斯.詹森
355646,卧龙麒麟
355652,卧龙麒麟花
355658,贺夫肯
355660,总统号X瓦特
355704,天一戈马利
355706,天一戈马利
355728,天一戈马利
355736,天一戈马利
35574,
355742,天一戈马利
355752,天一戈马利
355756,天一戈马利
355761,天一戈马利
355767,天一戈马利
355770,天一戈马利
355771,甘纳斯699
355817,卧龙系
355887,
355889,
355893,
355894,
355907,
355909,
355911,
355914,
355926,摩利斯.卡萨
355951,摩利斯.卡萨
356032,盖比825
356034,廸沃斯416X廸沃斯855
356144,2011年比利时全国幼鸽鸽王4位
356177,戈马力
356179,戈马力
356185,盖比X詹森
356233,爱亚卡普年轻将军直孙
356242,爱亚卡普将军近亲
356244,盖比X林波尔詹森
356252,盖比X詹森
356258,盖比X詹森
35626,
356288,沃夫岡
356309,马克罗森斯
356372,乔斯·佛卡门
35645,波西瓦
356468,爱亚卡普詹森
356494,爱亚卡普将军
356570,詹森
356616,凡戴克
356677,凡戴克
356681,凡戴克
356711,迪克.凡戴克
35680,
356855,盖比X林波尔詹森
356857,考夫曼
35689,帝卢。速霸龙
356909,桑杰士
356911,桑杰士
356912,桑杰士
356995,马克罗森斯.范伯曼.詹森
35703,帝卢。速霸龙
357104,鸽王直子
357106,鸽王直子
357107,鸽王*丹尼斯
357116,
357302,爱亚卡普007X传奇05
357307,卧龙系
357323,凡龙x桑杰士
357334,爱亚卡普詹森
357392,戈马利
357493,金环红狐99直女
357512,帝王詹森
35754,七星号本尊
357629,飞戈悍将X山普森
357736,桑杰士
357783,戈马利
357785,戈马利
357786,戈马利
357793,林波尔
357843,
357845,
357923,（胡本X红狐）X马塞利斯詹森
357992,大卫
358069,凡德纳比盖比
358081,
358085,鸽友通:
358091,速霸龙
358103,速霸龙
358114,大名鸽“鹰眼”之妹
358124,奥林匹克鸽王X幸运85最最佳直女
358133,“鹰眼”全弟“希望号”直女
358146,林波尔:奇迹32系
35823,
35824,
358284,国家一号近亲回血已售西宁
358311,国家一号直孙回血:::已售
358329,桑杰士回血，，，已售
358394,东方不败*闪电娇娃::已售
358399,天一戈马利
358419,
358543,飞戈
358549,电脑戈马力x德拉帕
35858,凡龙
35859,凡龙
358603,鲁道克拉森
358604,鲁道克拉森
358613,
358626,戈马力
358632,爱亚卡普邦德
358681,
358824,狄瑞德原舍×爱克女儿
358831,杨龚王朝-滑铁卢
358838,胡本
358845,速霸龙
358851,桑杰士鸽系近亲作出
358856,桑杰士鸽系近亲作出
358873,
35889,
358920,胡本原舍
358944,桑杰士
358948,桑杰士
358982,闪电金童直孙女
