db,query_img_id,query_pg_id,query_blood_name,query_num_blood_ids,query_mask_confidence,rank,gallery_img_id,gallery_pg_id,gallery_blood_name,distance,relevance,strength,shared_blood_ids,num_shared_blood_ids
fusion_1024d_full,259858,CHN04-26-009086,米卫“梦幻配对”近亲直孙,6,0.900914,4,651863,,,1.0201320704806534,0.0,irrelevant,,0
fusion_1024d_full,259858,CHN04-26-009086,米卫“梦幻配对”近亲直孙,6,0.900914,5,496488,B2011-2205648,胡本,1.0365142551588284,0.0,irrelevant,,0
fusion_1024d_full,259858,CHN04-26-009086,米卫“梦幻配对”近亲直孙,6,0.900914,6,283319,B11-6133653,凡龙,1.040411167112417,0.0,irrelevant,,0
fusion_1024d_full,259858,CHN04-26-009086,米卫“梦幻配对”近亲直孙,6,0.900914,7,657857,BE2012-4311216,霍夫林父子,1.0457508257252321,0.0,irrelevant,,0
fusion_1024d_full,259858,CHN04-26-009086,米卫“梦幻配对”近亲直孙,6,0.900914,8,316911,DV11-657,沃特斯詹森/凡戴克/考夫曼,1.0496376365999431,0.0,irrelevant,,0
fusion_1024d_full,259858,CHN04-26-009086,米卫“梦幻配对”近亲直孙,6,0.900914,9,316901,DV11-651,盖比/詹森/马太伊斯,1.0520376189217697,0.0,irrelevant,,0
fusion_1024d_full,259858,CHN04-26-009086,米卫“梦幻配对”近亲直孙,6,0.900914,10,316303,2011-32-266962,无名家族,1.0522660326562174,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,1,311103,2013-08-150299,弗雷迪家族,0.9581666400617683,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,2,189243,2011-12-065986,托尼克莫利斯（冠军源头直子),0.9784513593269032,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,3,598714,CHN16—17—0033009,詹森+胡本+佛克科+速见号,0.9957651830574459,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,4,91345,NL06-5601388,考夫曼系(小迪克)3代,1.0050204139268355,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,5,434535,2014-01-1234570,长城勇士X漂亮健将,1.015870871493133,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,6,666210,B19-2031155,电脑戈马利,1.020868119146672,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,7,310634,C13-13-055736,,1.021364631709451,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,8,91869,NL09-4765804,王中王冠军(强尼男孩),1.0255289620225367,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,9,501820,,,1.0287082443940803,0.0,irrelevant,,0
fusion_1024d_full,259861,BELG2008-2234329,,4,0.912301,10,210312,BE12-6314348,,1.0357396047532266,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,1,501819,,,1.0723478914536904,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,2,2710,B95-5111538♀,桑杰士,1.0795445702289082,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,3,649618,CHN18-26-0445607,欧元号回血,1.0861238827378599,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,4,236383,,,1.089430098155214,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,5,662775,2016-32-0743537,福洛.福沃特,1.0914178780746602,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,6,377410,DV09581-13-1279,芬妮卡5000,1.097792213137394,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,7,371666,DV09581-14-388,芬妮卡5000,1.1010618763166333,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,8,197276,CHN2008-09-265859,戴扶连特,1.1098246133414684,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,9,259913,私环020,苍白,1.1098674701925457,0.0,irrelevant,,0
fusion_1024d_full,259898,CHN07-15-087200,米卫X詹森X慕利门,3,0.908115,10,73511,,桑杰士X超级73还血,1.112778774437088,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,1,260094,B12-6321310,利奥·贺尔曼原舍,0.9405736129766332,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,2,292050,BELG2009-2054330,电脑-戈马力,0.9729565995466809,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,3,255291,B11-4024624,帝卢－速霸龙血统,0.9780345960282475,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,4,263092,B08-6368013,利奥·贺尔曼原舍,0.9837757284636497,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,5,423976,BELG2014-1053531,卡萨,0.9950932283671163,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,6,325701,B12-3170653,比利时蛟龙—威力万富,1.003904587562461,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,7,402043,CHN2015-06-0203799,罗尼—凡瑞特武器号家族,1.0096724151740701,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,8,532949,BELG2011-6333630,利奥·贺尔曼斯,1.0222137356373586,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,9,219069,DV09711-06-419,考夫曼X国家一号,1.0252718611467586,0.0,irrelevant,,0
fusion_1024d_full,260043,B12-6321272,利奥·贺尔曼原舍,5,0.908652,10,386595,B09-6173599,瓦特,1.0330687004575796,0.0,irrelevant,,0
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,1,593407,●▲.2017-01-1287096.雌点.年青种鸽.,年青野笛【鲁道.克拉森】钻石王直女.,0.7873493898268841,0.2120069494778443,weak,2015-01-0820504|2015-01-0820539|2015-01-0820540|B1997-6178237,4
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,2,335981,▲.2013-01-1177076.灰雌.,五关亚军x五关冠军,0.8395422105838698,0.2184516190589541,weak,2011-08-093731|2013-01-1177076,2
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,3,55395,▲.2005-08-157027.点雄',霍夫肯一钻石王.超级直女，,0.8399315366773871,0.3141384304442282,weak,2013-01-400007|2014-01-03017|B1997-6178237,3
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,4,361269,▲.2013-01-654059.灰雄.,林波尔-凡龙,0.8481928098440847,0.0,irrelevant,,0
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,5,335796,▲.2009-08-079004.点雄.,盖比.凡徳那比.664-英格.,0.8610701747789549,0.15020498692569634,weak,2010-08-010467|2012-01-1060145|2012-01-1060146,3
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,6,484243,●▲.2016-01-000332雌灰.已售,瓦特-霍夫肯-盖比.,0.8637921646801489,0.388764855187955,strong,2010-03-066838|2013-01-400007|2014-01-03017|2014-01-331623,4
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,7,55312,▲.2007-08-020999.灰雄.,林波尔,0.8641222141595646,0.0,irrelevant,,0
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,8,189717,,,0.8644694440967341,0.08118227469225953,weak,2014-01-312712,1
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,9,260486,,,0.8656697093007766,0.0,irrelevant,,0
fusion_1024d_full,260827,▲.B1997-6178237.灰雄“钻石王”【不可多得好鸽】,德雷克.瓦特“灰鸽王”最佳直子“,30,0.89389,10,335741,▲.2013-01-400007.点雄.,钻石王X霍夫肯X公牛524.,0.8770147697005383,0.3048443417387847,weak,2013-01-400007|2014-01-03017|2014-01-331623|B1997-6178237,4
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,1,190732,CHN2012-05-423333,“波基配对”·马里奥,0.8327273470231932,0.0,irrelevant,,0
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,2,524151,CHN2012-05-430981雌,桑杰士,0.8728984390819944,0.0,irrelevant,,0
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,3,247740,CHN2013-05-137018,桑杰士,0.8766562590204883,0.0,irrelevant,,0
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,4,523065,CHN2015-05-0019333雄,桑杰士,0.8834701384164791,0.0,irrelevant,,0
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,5,523082,CHN2014-05-209397雄,桑杰士,0.8933191875030494,0.0,irrelevant,,0
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,6,247769,CHN2013-05-137667,桑杰士,0.8970196358095474,0.0,irrelevant,,0
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,7,258038,CHN2011-05-427804雄,桑杰士,0.9011432538987579,0.0,irrelevant,,0
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,8,524374,CHN2012-05-619338雌,桑杰士,0.9018430435324357,0.0,irrelevant,,0
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,9,190735,CHN2012-05-422222,“波基配对”·马里奥,0.9067790361734912,0.0,irrelevant,,0
fusion_1024d_full,260897,2013-05-117881,东方不败.桑杰士,2,0.897704,10,267059,B08-6371086,胡本,0.9085799553201995,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,1,261015,B13-6309880,,0.7987002990972366,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,2,265208,B13-6075883,,0.8237628851246052,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,3,266211,B13-6078718,,0.9019869144234847,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,4,261025,B13-6309871,,0.9168977373940443,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,5,261024,B13-6075882,,0.9254621768726361,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,6,266319,B13-6075881,,0.9809118234823085,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,7,261498,2007-29-022564,红贝克直女,0.9831836696999005,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,8,265210,B13-6311094,,1.0054762619911692,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,9,539367,,,1.008366100052116,0.0,irrelevant,,0
fusion_1024d_full,260948,B13-6075884,,1,0.910355,10,12038,CHN11-01-709152-雄,保罗西翁系+罗伯特西翁系,1.0288482209383,0.0,irrelevant,,0
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,1,538454,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,0.0007720404443770458,1.0,strong,2007-01-402381|2008-01-063542|2009-01-891101|2011-01-1000168|2012-08-080000|2013-01-400030|2013-01-660329|2013-01-661476|2013-01-663309|2013-01-663313|2013-01-663314|2013-01-663316|2014-01-03402|2014-01-03403|2014-01-03410|2014-01-312712|2014-01-312788|2014-01-686643|2015-01-0006519|2015-01-0322,30
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,2,491583,●▲.2016-01-0198897灰雌.年靑种雌.,盖比,0.673124703608229,0.0,irrelevant,,0
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,3,491566,●▲.2016-01-0190687灰雌.年靑种雌.,盖比,0.6920459611215771,0.0,irrelevant,,0
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,4,491578,●▲.2016-01-0198879.灰雌.年靑种雌.,盖比,0.7446606038335407,0.0,irrelevant,,0
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,5,489212,●▲.2016-01-1086877.点雄.,胡本,0.7512277250113607,0.0,irrelevant,,0
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,6,340832,▲.2014-01-312788.花雄【鲁道.克拉森】,鲁道.克拉森.首席爱将.世界大铭鸽;野笛.直子,0.7550689744074186,0.5969639349350028,strong,2009-01-891101|2011-01-1000168|2014-01-312788|2015-01-0820504|2015-01-0820539|2015-01-0820540|2015-01-0820566|2016-01-0190555|2016-01-0190557|2016-01-0190558|2016-01-0190619|2016-01-0190628|2016-01-0190660,13
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,7,538452,▲.2014年.北京亿丰万豪500决赛.5名,鲁道.克拉森.首席爱将.世界大铭鸽;野笛.直子,0.7550689744074186,0.5969639349350028,strong,2009-01-891101|2011-01-1000168|2014-01-312788|2015-01-0820504|2015-01-0820539|2015-01-0820540|2015-01-0820566|2016-01-0190555|2016-01-0190557|2016-01-0190558|2016-01-0190619|2016-01-0190628|2016-01-0190660,13
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,8,497242,●▲.2016-01-0190666.,【鲁道.克拉森】-瓦特钻石王,0.7728281414270838,0.9202053542119506,strong,2007-01-402381|2008-01-063542|2009-01-891101|2011-01-1000168|2012-08-080000|2013-01-400030|2013-01-660329|2013-01-661476|2013-01-663309|2013-01-663313|2013-01-663314|2013-01-663316|2014-01-03402|2014-01-03403|2014-01-03410|2014-01-312712|2014-01-312788|2014-01-686643|2015-01-0006519|2015-01-0322,30
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,9,538448,●▲.2015-01-1301011.麒麟花雄.,【鲁道.克拉森】,0.7732873636043751,0.8534801882337568,strong,2011-01-1000168|2012-08-080000|2013-01-400030|2013-01-660329|2013-01-661476|2013-01-663309|2013-01-663313|2013-01-663314|2013-01-663316|2014-01-03402|2014-01-03403|2014-01-03410|2014-01-312712|2014-01-312788|2014-01-686643|2015-01-0006519|2015-01-0322|2015-01-0820504|2015-01-0820539|2015-01-0820540,27
fusion_1024d_full,261012,●▲.2011-01-1000168.花雌【鲁道.克拉森】”,鲁道.克拉森。,30,0.897743,10,433923,●▲.2015-01-1301011..麒麟花雄.,【鲁道.克拉森】,0.7732873636043751,0.8534801882337568,strong,2011-01-1000168|2012-08-080000|2013-01-400030|2013-01-660329|2013-01-661476|2013-01-663309|2013-01-663313|2013-01-663314|2013-01-663316|2014-01-03402|2014-01-03403|2014-01-03410|2014-01-312712|2014-01-312788|2014-01-686643|2015-01-0006519|2015-01-0322|2015-01-0820504|2015-01-0820539|2015-01-0820540,27
fusion_1024d_full,261024,B13-6075882,,2,0.90596,1,266319,B13-6075881,,0.8582128816795759,0.0,irrelevant,,0
fusion_1024d_full,261024,B13-6075882,,2,0.90596,2,265208,B13-6075883,,0.9064772090876847,0.0,irrelevant,,0
fusion_1024d_full,261024,B13-6075882,,2,0.90596,3,260948,B13-6075884,,0.9254621768726361,0.0,irrelevant,,0
fusion_1024d_full,261024,B13-6075882,,2,0.90596,4,266221,B13-6078493,,0.9900709991812707,0.0,irrelevant,,0
fusion_1024d_full,261024,B13-6075882,,2,0.90596,5,430055,DV03904-13-804,,1.0127907747541562,0.0,irrelevant,,0
fusion_1024d_full,261024,B13-6075882,,2,0.90596,6,261025,B13-6309871,,1.014722217451095,0.0,irrelevant,,0
fusion_1024d_full,261024,B13-6075882,,2,0.90596,7,380515,2010-03-480118,,1.0214662860267978,0.0,irrelevant,,0
fusion_1024d_full,261024,B13-6075882,,2,0.90596,8,266320,B13-6311100,,1.0270407342233454,0.0,irrelevant,,0
fusion_1024d_full,261024,B13-6075882,,2,0.90596,9,513600,BELG10-6357338,凡戴克.迪克,1.0292938637734652,0.0,irrelevant,,0
fusion_1024d_full,261024,B13-6075882,,2,0.90596,10,487405,BE08-6368070,利奥.贺尔曼斯,1.0301357376137066,0.0,irrelevant,,0
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,1,190197,CHN10-15-203337,考夫曼,0.8539248255936805,0.23647427985442304,weak,N99-5971312,1
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,2,200297,B10-5095224,,0.9014979770783691,0.0,irrelevant,,0
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,3,189972,2008-06-315086,胡本年轻艺术家,0.9046416644935691,0.0,irrelevant,,0
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,4,200314,B11-6266819,,0.922089438632956,0.0,irrelevant,,0
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,5,138231,11-32-130069,,0.9226268999436521,0.0,irrelevant,,0
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,6,199777,08-6245308,福洛英格斯原棚,0.9498400754335101,0.0,irrelevant,,0
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,7,137468,11-32-133015,速霸龙X鲁道夫詹森,0.952808077293033,0.0,irrelevant,,0
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,8,616380,2012-32-370111,无名家族,0.9555376503681355,0.0,irrelevant,,0
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,9,89149,BELG2008-6144192,佛卡门,0.9613433229065828,0.0,irrelevant,,0
fusion_1024d_full,26114,NL99-5971312,考夫曼，詹森,11,0.894656,10,233774,12-32-1048001,【019X速霸龙】,0.9619399633648069,0.0,irrelevant,,0
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,1,264057,2012-08-023080,霍夫肯,0.7991898517474101,0.6102894088334735,strong,05-08-199700|06-08-103027|08-08-176365|2000-08-126327|2003-08-187221,5
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,2,291056,CHN13-06-185309,史多西斯配胡本,0.8408807074890557,0.0,irrelevant,,0
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,3,291010,CHN12-06-530724,史多西斯配019,0.848171938649356,0.0,irrelevant,,0
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,4,313948,2012-06-193945,,0.8613771870106075,0.0,irrelevant,,0
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,5,313959,2012-06-535888,,0.8645571432781208,0.0,irrelevant,,0
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,6,291017,CHN12-06-530750,史多西斯配胡本,0.8654151193834216,0.0,irrelevant,,0
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,7,291003,CHN12-06-530712,史多西斯配胡本,0.8654861256166668,0.0,irrelevant,,0
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,8,313958,2012-06-274211,,0.8675067073551728,0.0,irrelevant,,0
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,9,290884,CHN07-06-120739,史多西斯,0.8772502302428775,0.0,irrelevant,,0
fusion_1024d_full,261322,2012-08-023004,霍夫肯*瓦特,11,0.918547,10,290959,CHN11-06-168861,史多西斯配胡本,0.8853863355639899,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,1,511316,BE08-6372801,利奥.贺尔曼斯,0.8421215307552975,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,2,512203,BELG10-2197937,桑杰士原舍,0.877714170962742,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,3,510866,NL08-5810101,卡曼,0.8803524072476063,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,4,511318,BELG09-6269126,利奥.贺尔曼斯,0.9043043231039454,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,5,207705,CHN2002-15-166116,杨阿腾多利直系,0.9205350674730935,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,6,82322,B05-3180210,,0.920807495157442,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,7,513600,BELG10-6357338,凡戴克.迪克,0.9337377716448495,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,8,164105,NL2005-5525546,马绍尔·山格斯鹰眼”冯志伟所有,0.9402572774851411,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,9,72100,B08-2040066,戈马力核弹头,0.9407388054320798,0.0,irrelevant,,0
fusion_1024d_full,261498,2007-29-022564,红贝克直女,1,0.92159,10,461292,,,0.9452189880021699,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,1,282671,B13-6228240,“速度之王”莫利斯·哈森栋克原舍,0.8842371020963178,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,2,257820,13-07-309584,天威4号,0.9027688482446107,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,3,249232,NL11-5016117,渥夫纲K金133家族,0.9397139791824417,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,4,282669,B13-6228393,“速度之王”莫利斯·哈森栋克原舍,0.9599912372824971,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,5,208054,2012-06-288692,苍白回血,0.971372377499349,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,6,208734,CHN2012-06-288635,翔冠金狐*金狐,0.9760068609707866,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,7,245915,CHN2010-32-766578,财神系列,0.9776344214696189,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,8,245474,12-06-330360,财神系列,0.9776344214696189,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,9,210260,CHN2009-06-089516,克拉克*翔冠金狐,0.9781453846522716,0.0,irrelevant,,0
fusion_1024d_full,261544,2013-32-411121,凡龙,2,0.921466,10,359737,NL11-5016114,沃夫岡,0.9788606381883204,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,1,653922,BELG2008-6314977,胡本,0.8555531220656076,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,2,611171,BELG2008-6314897,胡本,0.8886767041420988,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,3,659309,CHN2008-24-001038,胡本,0.9085106113802968,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,4,659310,CHN2008-24-019839,胡本,0.9392671460477005,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,5,659338,CHN2012-24-000074,胡本,0.9478743966427794,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,6,331549,特留金环种鸽-002,胡本,0.954854303200853,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,7,653934,BELG2008-6371199,胡本,0.96115624643993,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,8,659274,BELG2012-6236260,胡本,0.9640534905950897,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,9,659335,CHN2012-24-000054,胡本,0.9672633423288024,0.0,irrelevant,,0
fusion_1024d_full,261579,CHN06-26-159758,詹森X克拉克,2,0.909018,10,659267,BELG2011-6265516,胡本,0.970574230332744,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,1,683521,,,1.0388653790493518,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,2,483568,2014-26-386963,冠军同父母黑色动力X考夫曼,1.046869534150843,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,3,599863,B05-6445431,,1.0546731453377887,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,4,417386,14-26-263333,皇家超人号,1.0596498521052944,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,5,683454,,,1.0634671465664427,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,6,644167,3152,,1.0688466524735465,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,7,344643,08-10-446618,速霸龙,1.070496592039183,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,8,612080,2015-26-0511632,,1.0724282063283195,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,9,399779,2013-23-555552♀,,1.0742945418929992,0.0,irrelevant,,0
fusion_1024d_full,262069,2011-05-580053,飞翔至尊鸽王家族公棚实战,6,0.909799,10,344612,CHN09-600505,速霸龙,1.075080775397719,0.0,irrelevant,,0
fusion_1024d_full,262261,CHN2015-08-0265999,詹森断胸骨回血,10,0.891048,1,308868,CHN2014-08-125666,詹森老白眼回血,0.6796541753908533,0.0,irrelevant,,0
