img_id,x1,y1,x2,y2,confidence
291449,722,26,1367,609,0.806316
291450,718,22,1373,596,0.816805
291451,726,26,1361,596,0.805193
291458,676,20,1055,372,0.799132
291459,0,0,0,0,0.0
291465,722,33,1369,594,0.808376
291468,750,21,1358,592,0.792861
291480,40,199,368,496,0.758819
291486,465,35,786,325,0.810279
291496,491,28,845,347,0.833181
291571,710,17,1375,604,0.82234
291587,1154,667,1732,1208,0.816085
291588,29,448,417,823,0.813663
291589,494,29,982,475,0.824678
291882,609,39,1162,542,0.808068
291883,727,25,1363,594,0.802013
292021,0,265,519,795,0.824478
292026,0,265,511,795,0.82168
292041,48,54,482,419,0.78091
292050,35,50,647,582,0.729581
292095,68,60,320,291,0.700909
292137,33,40,308,305,0.781137
292177,613,2,1191,541,0.824808
292183,332,34,674,345,0.815034
292235,0,0,0,0,0.0
292294,432,26,743,302,0.822898
292438,91,2,816,699,0.828234
292476,91,0,811,695,0.829756
29249,560,28,1068,505,0.817228
292550,90,0,819,696,0.831262
292599,40,196,366,497,0.769216
292614,876,34,1443,560,0.855126
292618,39,194,369,496,0.783088
292624,901,48,1428,534,0.821484
292632,865,39,1378,525,0.833593
292668,885,57,1433,519,0.808859
292705,26,42,794,711,0.725215
292727,0,0,0,0,0.0
292730,63,108,1661,1412,0.730496
292734,0,0,0,0,0.0
292738,43,55,477,421,0.810253
292739,861,392,1285,750,0.775623
292752,816,54,1374,582,0.832148
292757,849,71,1359,523,0.81728
292760,439,11,659,230,0.813431
292816,1277,53,2040,733,0.728387
292919,432,0,796,347,0.827124
292921,431,0,796,352,0.832058
292923,567,45,764,239,0.8202
292926,434,0,793,350,0.826759
292928,432,3,797,342,0.817312
293124,501,30,877,364,0.823658
293140,441,16,800,356,0.820297
293185,684,8,1341,594,0.827434
293214,611,0,1188,543,0.825262
293217,684,13,1342,593,0.823098
293236,725,26,1369,601,0.813154
293248,444,21,796,356,0.821242
293269,90,4,822,697,0.8224
293297,92,0,814,697,0.827399
293387,624,14,1200,520,0.81735
293444,445,0,800,353,0.831932
293446,432,0,800,352,0.82807
293447,508,324,746,520,0.716866
293454,584,10,923,324,0.820173
293471,0,0,0,0,0.0
293473,600,37,927,318,0.818613
293733,3,0,368,346,0.822181
293996,39,197,368,495,0.761212
294000,40,194,368,496,0.792599
294008,39,196,369,495,0.75402
294033,0,0,0,0,0.0
294079,25,66,1693,1455,0.771768
294140,42,75,442,448,0.812592
294302,471,320,647,483,0.796346
294303,590,38,907,334,0.812574
294311,543,38,949,405,0.774691
294312,552,37,974,417,0.792332
294313,560,40,968,417,0.784951
294314,561,31,970,416,0.806478
294316,549,29,976,420,0.79731
294317,548,22,973,426,0.811449
294318,550,35,976,418,0.795432
294319,550,39,979,422,0.790342
294320,552,29,976,421,0.802156
294321,545,34,972,413,0.792395
294322,552,30,981,421,0.797635
294323,550,42,975,420,0.78443
294324,773,40,1352,585,0.808672
294327,554,29,982,418,0.797899
294330,554,39,966,413,0.76146
294331,563,38,973,419,0.817329
294334,547,30,975,420,0.794384
294337,552,36,975,421,0.782714
294377,0,0,0,0,0.0
294457,437,8,792,337,0.813266
294528,552,35,971,420,0.792025
294529,544,35,979,423,0.794534
294711,0,0,0,0,0.0
294838,481,21,822,341,0.843238
294980,628,33,1077,457,0.839549
294987,0,0,0,0,0.0
29500,16,306,372,640,0.776161
29501,583,268,1075,716,0.791372
295021,0,0,0,0,0.0
29504,584,262,1075,719,0.797968
29507,582,268,1075,717,0.780388
29509,586,283,1075,708,0.78999
29510,568,260,1075,719,0.785433
295137,772,459,1087,765,0.814153
29514,517,231,992,679,0.807506
29516,0,0,0,0,0.0
295161,831,378,1179,692,0.789849
295172,31,29,335,322,0.821819
295181,514,37,741,264,0.817593
29519,322,331,760,740,0.781954
295202,519,56,772,296,0.824229
295277,503,211,992,680,0.805314
295279,0,0,0,0,0.0
29528,563,248,1075,731,0.80578
29529,582,261,1075,716,0.78523
29530,1012,338,1447,729,0.789376
295321,892,20,1477,497,0.825331
29533,527,236,992,666,0.790685
29534,573,257,1074,718,0.785715
295386,390,30,779,374,0.806904
295412,696,37,1148,473,0.737047
295472,790,386,1207,795,0.794943
295477,435,2,792,349,0.820594
295488,730,31,1363,599,0.804891
295491,727,28,1365,598,0.809264
295493,725,25,1372,597,0.800927
295495,749,24,1367,596,0.800782
295499,745,19,1365,601,0.80974
295501,737,38,1360,599,0.796248
295502,727,25,1359,607,0.798806
295504,734,32,1363,611,0.80208
295505,736,22,1363,600,0.802656
295506,0,2,580,546,0.824063
295507,716,34,1366,583,0.7941
295508,709,25,1367,594,0.797976
295509,12,19,560,536,0.807388
295510,15,10,558,541,0.81424
295511,84,80,237,226,0.74785
295539,917,19,1464,492,0.816421
295543,578,0,1024,417,0.816752
29565,535,246,992,666,0.800908
29566,538,229,992,655,0.76861
29576,521,226,992,680,0.804474
295765,0,0,0,0,0.0
29577,587,277,1075,709,0.768742
295933,44,50,314,327,0.812147
295939,34,61,312,341,0.817332
295940,30,26,353,358,0.816224
295943,1357,105,2183,884,0.836786
296055,0,0,0,0,0.0
296056,0,0,0,0,0.0
296164,852,23,1556,702,0.816121
296166,850,15,1555,675,0.816758
29619,0,0,0,0,0.0
296202,0,0,0,0,0.0
296224,0,0,0,0,0.0
296302,578,266,1075,714,0.743251
296303,1018,334,1452,736,0.786325
296309,583,256,1075,727,0.797575
296350,564,249,1075,734,0.801944
296351,510,230,992,664,0.772604
296633,890,23,1476,494,0.812645
296713,0,0,0,0,0.0
296810,294,162,561,405,0.795882
296818,300,165,563,399,0.785845
2969,0,0,0,0,0.0
29692,0,0,0,0,0.0
296928,588,0,1000,376,0.805888
297045,0,0,0,0,0.0
297052,15,335,607,888,0.788172
297053,610,31,1050,417,0.81821
297136,511,308,750,518,0.785655
297226,290,21,515,227,0.799799
297236,70,608,652,1122,0.835242
297301,397,24,770,373,0.809924
29737,946,606,1217,869,0.808806
29750,0,0,0,0,0.0
29753,0,0,0,0,0.0
297679,573,30,872,318,0.821889
297724,73,609,650,1122,0.83607
297831,644,30,1154,477,0.797155
297999,0,0,0,0,0.0
298118,27,120,239,301,0.764566
298129,638,52,947,347,0.799205
298134,0,0,0,0,0.0
298135,0,0,0,0,0.0
298138,0,0,0,0,0.0
298157,454,83,672,298,0.825553
298363,423,0,777,334,0.827178
29840,568,26,799,237,0.818278
298417,621,5,1024,369,0.836615
298435,14,319,365,664,0.769605
298436,575,252,1075,733,0.770736
298447,605,0,1024,402,0.824018
298454,574,248,1075,725,0.790869
298580,632,43,1045,397,0.802069
298595,0,0,0,0,0.0
298619,21,23,565,533,0.803799
29867,951,594,1235,869,0.798608
298674,0,0,0,0,0.0
298687,0,0,0,0,0.0
298688,0,0,0,0,0.0
298689,0,0,0,0,0.0
298717,4,10,484,409,0.815201
298722,0,0,0,0,0.0
298726,0,0,0,0,0.0
298742,891,125,1379,559,0.770489
298825,0,0,0,0,0.0
298826,0,0,0,0,0.0
298827,0,0,0,0,0.0
298829,0,0,0,0,0.0
298859,0,0,0,0,0.0
298870,0,0,0,0,0.0
298903,0,0,0,0,0.0
298904,0,0,0,0,0.0
298905,0,0,0,0,0.0
298906,0,0,0,0,0.0
298907,0,0,0,0,0.0
298950,574,5,1076,480,0.826104
298968,602,68,910,313,0.821261
298978,16,38,259,274,0.815184
299099,1177,143,1863,768,0.816867
29917,531,234,992,674,0.800775
29921,0,0,0,0,0.0
299226,0,0,0,0,0.0
299227,0,0,0,0,0.0
299246,435,22,647,216,0.803094
299255,1084,0,1754,601,0.819777
299290,0,0,311,306,0.834755
299414,552,250,1075,731,0.801379
299419,559,260,1075,710,0.744089
29944,0,0,0,0,0.0
29946,0,0,0,0,0.0
29947,0,0,0,0,0.0
299545,502,316,757,546,0.790818
299628,402,38,655,264,0.82912
299635,378,35,617,248,0.830406
299639,378,36,617,247,0.829667
299641,384,42,647,273,0.819537
299649,387,44,648,273,0.815626
299651,386,45,646,275,0.816225
299654,379,35,617,250,0.829385
299658,70,63,471,435,0.764168
299843,712,24,1078,371,0.818098
299914,0,0,0,0,0.0
29996,949,593,1233,869,0.805539
300005,952,87,1448,527,0.807775
300011,574,248,1075,735,0.790883
300012,569,228,1075,739,0.801595
300061,475,6,742,260,0.815577
300147,523,316,742,511,0.714664
300191,0,0,0,0,0.0
30022,426,0,733,291,0.798648
300246,529,208,741,398,0.71353
300247,527,211,742,398,0.703461
300248,523,207,744,398,0.739784
30025,0,0,0,0,0.0
300251,0,0,0,0,0.0
300254,0,0,0,0,0.0
300270,0,0,0,0,0.0
300375,0,0,0,0,0.0
30038,951,594,1235,864,0.793336
300415,0,0,0,0,0.0
300461,296,2,475,172,0.821233
300463,299,3,474,173,0.82041
300464,469,7,875,393,0.827955
3005,370,26,580,216,0.767936
30051,57,77,223,221,0.753994
300560,558,44,961,413,0.733795
300563,564,53,970,413,0.746932
300564,555,43,955,416,0.766714
300565,0,0,0,0,0.0
300568,563,54,957,412,0.756777
300569,571,50,954,405,0.713723
300570,562,53,961,410,0.731242
300572,556,58,958,404,0.702409
300575,562,55,954,416,0.755129
300576,869,20,1581,690,0.816304
300577,559,43,962,416,0.777977
300578,0,0,0,0,0.0
300579,559,56,955,408,0.741176
300580,866,0,1590,703,0.833543
300582,0,0,0,0,0.0
300583,572,49,950,409,0.740378
300584,689,60,1150,499,0.734533
300587,560,48,963,413,0.770067
300593,871,0,1593,697,0.826226
300594,868,0,1587,701,0.829708
300595,878,1,1589,692,0.823714
300676,563,53,959,416,0.771695
300684,506,219,814,502,0.741432
300698,467,8,873,385,0.821791
300699,470,15,871,394,0.817413
300700,551,37,975,413,0.788922
300817,19,51,791,785,0.814974
300895,17,301,225,502,0.810517
300903,442,31,668,244,0.810102
300907,437,34,664,242,0.811239
300913,380,36,617,250,0.832851
300957,375,8,694,301,0.817932
300961,0,0,0,0,0.0
300962,417,0,700,264,0.828969
300964,414,0,700,264,0.823237
30097,0,0,0,0,0.0
301019,0,0,0,0,0.0
30103,0,0,0,0,0.0
301037,81,84,326,312,0.79553
301042,15,18,568,530,0.815555
301049,25,30,554,512,0.828161
301051,314,62,557,299,0.808628
301100,0,0,0,0,0.0
301101,0,0,0,0,0.0
301114,0,0,0,0,0.0
301202,762,20,1277,486,0.845553
301217,90,90,392,370,0.828802
301272,908,0,1500,510,0.834033
301417,53,80,601,599,0.812587
301505,983,88,1365,450,0.828349
30156,0,0,0,0,0.0
30160,354,70,502,215,0.8069
30162,359,58,510,205,0.810366
301730,647,28,919,286,0.732221
301821,59,53,1057,988,0.740759
302262,521,18,965,409,0.825718
302312,542,41,830,276,0.812262
302444,0,0,0,0,0.0
30252,0,0,0,0,0.0
302582,0,0,0,0,0.0
302627,533,116,810,335,0.79684
302655,0,0,0,0,0.0
302658,305,70,446,199,0.779811
302661,292,69,445,205,0.80639
302662,297,69,449,201,0.782505
302664,281,64,444,210,0.713034
302665,294,72,442,205,0.79361
302666,292,70,440,199,0.797788
302715,291,72,445,197,0.769632
302720,289,73,445,208,0.768682
302722,287,67,441,203,0.802796
302779,290,72,446,201,0.767227
302790,293,72,441,203,0.796166
302808,0,0,0,0,0.0
302810,0,0,0,0,0.0
302825,0,0,0,0,0.0
302932,441,26,800,328,0.822728
302936,314,5,571,247,0.812819
30301,0,0,0,0,0.0
303085,440,6,792,337,0.807647
303099,459,8,800,331,0.811448
303255,789,17,1177,401,0.832848
303344,669,0,1001,315,0.816022
303345,58,37,338,311,0.807589
30337,376,0,654,249,0.812467
303396,0,0,0,0,0.0
303397,0,0,0,0,0.0
303399,143,883,854,1597,0.818232
303410,0,0,0,0,0.0
303411,0,0,0,0,0.0
303413,0,0,0,0,0.0
30357,372,6,650,245,0.774913
303761,295,67,442,198,0.792397
303770,518,38,968,436,0.814707
303837,561,413,800,640,0.793378
303839,497,23,789,297,0.820227
303840,46,64,597,587,0.811908
303842,500,152,818,453,0.82162
303843,499,150,822,454,0.815803
303844,495,158,812,451,0.821834
303845,494,158,814,450,0.834349
303846,503,145,818,438,0.826323
303881,290,68,442,205,0.78525
303897,3,4,562,522,0.827081
303898,0,0,0,0,0.0
303903,501,0,934,399,0.822484
303904,8,0,520,483,0.82655
303906,0,5,522,474,0.824562
303925,0,315,872,1192,0.799637
30393,799,40,1534,692,0.820966
303934,12,1,570,526,0.822371
303942,0,4,571,522,0.824696
303945,8,1,569,535,0.818457
303997,522,16,964,411,0.829147
304040,510,1,767,241,0.809504
304108,630,37,919,306,0.820747
30425,840,532,1084,759,0.768409
304250,523,27,965,425,0.818561
304251,524,24,965,433,0.820157
304252,522,26,970,430,0.822854
304457,0,0,0,0,0.0
304678,698,325,1068,686,0.815303
304679,696,324,1068,683,0.818275
304776,0,307,895,1217,0.78942
304840,0,0,0,0,0.0
304841,0,0,0,0,0.0
304850,336,336,758,724,0.791982
305016,295,72,443,202,0.782381
305025,299,73,446,202,0.757267
305032,286,71,438,204,0.799303
305218,41,13,322,272,0.820201
305242,383,39,629,275,0.81165
305294,346,0,800,399,0.809475
305305,324,0,800,424,0.810088
305338,0,0,0,0,0.0
30537,951,594,1237,867,0.792012
305430,0,0,0,0,0.0
305462,19,20,406,375,0.819114
305584,511,26,826,315,0.785054
305599,39,6,295,264,0.826922
305623,947,234,1369,623,0.702477
305625,935,225,1386,642,0.784662
305626,827,212,1239,573,0.722286
305629,1263,257,1693,642,0.748618
305631,1247,261,1728,658,0.797326
305632,1250,267,1695,644,0.742461
305635,1280,259,1710,660,0.766638
305636,1271,255,1700,650,0.752596
305637,1244,266,1709,648,0.721916
305640,0,0,0,0,0.0
305641,1298,270,1691,645,0.725711
305650,391,25,642,264,0.830381
305653,384,30,642,276,0.821636
305705,577,19,897,311,0.830539
305725,468,15,858,375,0.820656
305726,14,21,404,380,0.818683
305767,877,19,1571,679,0.810927
305768,873,17,1576,672,0.813906
305787,0,24,335,342,0.803872
305829,881,0,1500,512,0.822527
30583,316,33,734,426,0.793913
30584,330,39,723,416,0.762664
305849,521,404,800,640,0.781247
305933,375,33,632,269,0.821327
305971,378,31,632,275,0.823406
306152,393,64,643,284,0.823775
306156,598,39,905,322,0.823074
306299,534,235,992,680,0.789741
306361,877,14,1583,684,0.814673
306364,2100,132,3551,1529,0.82977
306369,875,12,1582,685,0.816154
30643,0,0,0,0,0.0
306442,0,0,0,0,0.0
30645,0,0,0,0,0.0
306451,54,52,631,594,0.815749
30648,0,0,0,0,0.0
30649,0,0,0,0,0.0
306555,597,37,916,314,0.826231
306627,0,0,0,0,0.0
306719,391,29,642,260,0.816391
306722,392,31,643,260,0.815278
306737,388,29,642,268,0.807198
306748,388,35,642,271,0.8191
306749,879,16,1580,687,0.812417
30690,950,595,1239,872,0.812932
306919,515,221,992,674,0.793697
306934,556,248,1075,736,0.800468
307014,695,25,1194,501,0.82387
307018,698,29,1195,504,0.817324
307019,694,29,1194,502,0.82041
307073,0,0,0,0,0.0
30749,326,1,760,429,0.800893
307523,39,48,567,525,0.809247
307528,33,48,433,417,0.759759
307540,12,42,451,408,0.793044
307542,39,35,451,417,0.805791
307545,35,44,440,416,0.767996
307621,0,0,0,0,0.0
307663,294,67,442,204,0.802026
307665,291,69,444,205,0.79898
307671,300,73,446,201,0.79149
307675,292,71,441,199,0.759709
307716,578,20,1153,535,0.767421
307740,49,69,470,396,0.717025
307747,31,40,696,629,0.729681
307749,871,618,1200,892,0.744554
30776,0,0,0,0,0.0
30779,0,0,0,0,0.0
30781,0,0,0,0,0.0
307831,417,9,695,284,0.815982
307839,1283,72,2004,749,0.738426
307853,504,4,840,318,0.825063
307855,694,32,1185,499,0.817234
307860,382,195,600,400,0.781768
307861,85,268,416,573,0.79366
307948,519,227,992,676,0.804882
307959,347,59,530,236,0.759591
307961,345,44,541,229,0.7871
308001,514,236,992,675,0.782381
308047,296,72,442,204,0.798441
308048,294,71,441,207,0.79776
308061,99,107,665,580,0.825022
30807,290,69,446,206,0.800231
30808,293,69,442,201,0.780376
30810,0,0,0,0,0.0
30811,0,0,0,0,0.0
308192,866,494,1353,957,0.789895
308266,0,0,0,0,0.0
308272,0,0,0,0,0.0
308363,888,20,1481,499,0.831425
308366,890,20,1466,492,0.820645
308388,298,68,442,201,0.799487
308390,295,72,444,203,0.820386
308391,295,71,446,205,0.771463
308422,0,0,0,0,0.0
308565,892,22,1457,494,0.815546
308568,919,19,1455,496,0.821709
308688,373,25,670,302,0.83156
308692,341,0,576,198,0.815534
30880,663,359,991,646,0.789358
308823,0,0,443,398,0.833374
308840,567,252,1075,720,0.790267
308850,549,250,1075,726,0.800508
308851,573,251,1075,722,0.79354
308868,574,250,1075,739,0.772487
308892,439,17,797,359,0.821767
30897,0,0,0,0,0.0
308991,434,14,794,335,0.804386
308996,437,15,792,338,0.796976
309049,570,257,1074,732,0.781581
309057,379,219,500,347,0.787764
309093,31,30,324,304,0.825165
309131,653,62,1027,397,0.807002
309300,0,0,0,0,0.0
309303,0,0,0,0,0.0
309306,0,0,0,0,0.0
309307,58,58,321,286,0.700186
309311,0,0,0,0,0.0
309312,26,119,301,356,0.719449
309315,23,608,431,944,0.751766
309318,329,371,488,522,0.736446
309319,36,607,411,938,0.709146
309320,18,604,436,944,0.783362
309321,0,0,0,0,0.0
309322,19,600,432,950,0.804604
309329,0,0,0,0,0.0
309330,0,0,0,0,0.0
309332,0,0,0,0,0.0
309347,0,0,0,0,0.0
309349,0,0,0,0,0.0
309350,0,0,0,0,0.0
309355,0,0,0,0,0.0
309359,0,0,0,0,0.0
309362,0,0,0,0,0.0
309377,0,0,0,0,0.0
309379,0,0,0,0,0.0
309380,0,234,122,345,0.790222
309381,0,0,0,0,0.0
309385,0,0,0,0,0.0
309394,21,594,435,943,0.804501
309397,0,0,0,0,0.0
309445,17,606,431,947,0.797887
309446,0,0,0,0,0.0
309452,0,0,0,0,0.0
309465,0,0,0,0,0.0
309473,0,0,0,0,0.0
309474,0,0,0,0,0.0
309476,0,0,0,0,0.0
309477,0,0,0,0,0.0
309480,0,0,0,0,0.0
309484,0,0,0,0,0.0
309485,0,0,0,0,0.0
309652,469,13,874,371,0.813914
309660,476,6,875,376,0.821867
309665,0,0,0,0,0.0
309666,22,608,434,947,0.785527
309671,0,0,0,0,0.0
309672,0,0,0,0,0.0
309679,0,0,0,0,0.0
309694,0,0,0,0,0.0
309697,476,14,869,376,0.811615
309698,20,24,397,369,0.788819
309700,0,0,0,0,0.0
309715,14,20,410,372,0.821063
309716,0,0,0,0,0.0
309718,0,0,0,0,0.0
309719,0,0,0,0,0.0
309722,0,0,0,0,0.0
309723,0,0,0,0,0.0
309725,0,0,0,0,0.0
309726,0,0,0,0,0.0
309727,0,0,0,0,0.0
309728,0,0,0,0,0.0
309729,0,0,0,0,0.0
309730,469,10,873,371,0.812311
309732,16,12,406,379,0.824586
309733,18,11,406,378,0.819949
309734,473,9,871,368,0.815492
309735,0,0,0,0,0.0
309736,0,0,0,0,0.0
309737,0,0,0,0,0.0
309740,0,0,0,0,0.0
309741,0,0,0,0,0.0
309743,474,7,874,376,0.818206
309747,20,18,408,371,0.808556
309748,20,16,406,378,0.816278
309757,14,602,433,951,0.806143
309759,0,0,0,0,0.0
309764,0,0,0,0,0.0
309766,0,0,0,0,0.0
309768,0,0,0,0,0.0
309769,0,0,0,0,0.0
309773,0,0,0,0,0.0
309775,0,0,0,0,0.0
309776,0,0,0,0,0.0
309780,0,0,0,0,0.0
309783,0,0,0,0,0.0
309786,0,0,0,0,0.0
309790,20,599,422,950,0.794945
309795,0,0,0,0,0.0
309801,0,0,0,0,0.0
309802,0,0,0,0,0.0
309804,518,0,934,403,0.819745
309805,0,0,0,0,0.0
309806,0,0,0,0,0.0
309810,0,0,0,0,0.0
309813,0,0,0,0,0.0
309815,0,0,0,0,0.0
309820,0,0,427,399,0.83054
309839,529,27,966,422,0.812506
309905,474,7,874,376,0.818206
309943,0,0,0,0,0.0
309944,0,0,0,0,0.0
309945,493,22,861,368,0.799817
309950,0,0,0,0,0.0
309954,0,0,0,0,0.0
309957,0,0,0,0,0.0
309959,0,0,0,0,0.0
309962,0,0,0,0,0.0
309963,0,0,0,0,0.0
309965,0,0,0,0,0.0
309972,0,0,0,0,0.0
309973,0,0,0,0,0.0
309980,0,0,0,0,0.0
309984,0,0,0,0,0.0
309986,0,0,0,0,0.0
309997,0,0,0,0,0.0
310003,0,0,0,0,0.0
310031,0,0,0,0,0.0
310032,0,0,0,0,0.0
310036,0,0,0,0,0.0
310049,0,0,0,0,0.0
310051,0,0,0,0,0.0
310057,0,0,0,0,0.0
310187,0,0,0,0,0.0
310198,0,0,0,0,0.0
310204,0,0,0,0,0.0
310206,0,0,0,0,0.0
310207,0,0,0,0,0.0
310212,0,0,0,0,0.0
310215,0,0,0,0,0.0
310216,0,0,0,0,0.0
310217,0,0,0,0,0.0
310219,27,596,425,946,0.803618
310220,25,41,344,310,0.715408
310221,489,35,738,261,0.716103
310323,0,0,0,0,0.0
310325,0,0,0,0,0.0
310327,0,0,0,0,0.0
310328,0,0,0,0,0.0
310329,0,0,0,0,0.0
310446,893,20,1466,497,0.821197
310532,447,19,831,370,0.819216
310557,0,0,0,0,0.0
310558,28,597,434,948,0.800669
310560,990,42,1462,496,0.831805
310561,0,0,0,0,0.0
310569,0,0,0,0,0.0
310632,0,0,0,0,0.0
310633,0,0,0,0,0.0
310634,3117,1943,4587,3313,0.724621
310649,0,0,0,0,0.0
310663,0,0,0,0,0.0
310665,0,0,0,0,0.0
310766,11,0,534,457,0.813767
310779,0,0,0,0,0.0
310790,0,0,0,0,0.0
310818,0,0,0,0,0.0
310822,0,0,0,0,0.0
310839,0,0,0,0,0.0
310882,481,11,871,391,0.824922
310887,502,56,802,315,0.76281
310891,0,0,0,0,0.0
310894,0,0,0,0,0.0
310994,0,0,0,0,0.0
311006,873,485,1368,923,0.798608
311040,0,0,0,0,0.0
311079,788,29,1180,406,0.822651
311080,764,19,1157,396,0.823821
311081,31,27,298,278,0.779597
311084,641,1,1175,512,0.823355
311085,649,0,1172,514,0.821243
311087,640,1,1167,515,0.827115
31110,0,0,0,0,0.0
311102,24,28,313,293,0.808814
311103,573,90,966,435,0.814435
311107,1189,61,1662,511,0.816102
311109,804,51,1434,642,0.796733
311110,654,34,1075,429,0.781792
311111,586,57,1075,498,0.797507
311113,664,50,1125,478,0.794448
311116,0,0,0,0,0.0
311225,400,163,675,423,0.838172
311227,0,0,0,0,0.0
311340,523,28,967,422,0.813131
311367,0,0,0,0,0.0
311388,25,41,485,455,0.758058
311400,634,5,997,355,0.812176
311408,634,7,999,353,0.768086
311411,627,10,994,360,0.80134
311423,0,0,0,0,0.0
311426,0,0,0,0,0.0
311468,904,25,1480,517,0.814997
311479,10,16,564,518,0.798215
311485,15,13,563,522,0.807962
311509,902,20,1466,498,0.82137
311512,20,31,563,520,0.793766
311536,0,0,0,0,0.0
311603,20,0,448,401,0.833923
311640,477,14,875,375,0.811161
311708,908,0,1680,737,0.833102
311709,910,0,1680,753,0.832872
311711,931,0,1680,726,0.842348
311712,932,0,1680,725,0.831146
311713,939,0,1680,741,0.837566
311755,337,17,655,328,0.8314
311794,0,0,0,0,0.0
311796,7,38,444,412,0.771076
311797,0,0,0,0,0.0
311798,11,30,474,439,0.786903
311802,565,36,996,431,0.718953
311803,0,0,0,0,0.0
311815,66,43,363,326,0.828974
311846,14,30,520,444,0.709686
311907,0,0,0,0,0.0
311909,0,0,0,0,0.0
312011,14,24,338,322,0.81598
312012,337,26,662,313,0.806856
312050,359,30,683,335,0.822251
312067,408,10,620,203,0.762336
312070,408,10,620,203,0.762336
312100,326,24,659,308,0.799472
312118,520,16,966,415,0.828454
312121,526,38,967,423,0.808006
312122,524,30,969,428,0.813225
312237,234,48,454,267,0.770146
31235,542,52,948,424,0.790504
31237,534,58,899,392,0.779863
312450,352,18,684,344,0.832931
312596,17,22,262,232,0.811566
312600,189,10,398,189,0.819554
312671,0,0,0,0,0.0
312691,0,0,0,0,0.0
312692,932,225,1390,634,0.778282
312694,0,0,0,0,0.0
312695,927,231,1389,632,0.765679
312696,0,0,0,0,0.0
312697,922,222,1391,648,0.767744
312699,1273,269,1695,644,0.741775
312750,49,84,241,266,0.755929
312833,1460,115,2355,951,0.801099
313142,513,212,992,681,0.802493
3132,516,322,710,498,0.795095
313221,0,0,0,0,0.0
313283,0,137,406,520,0.799902
313316,0,0,288,259,0.818392
313373,0,0,0,0,0.0
31338,102,115,302,303,0.737271
313438,59,64,432,371,0.754198
313442,43,53,429,371,0.79487
313464,0,0,0,0,0.0
313503,894,19,1464,497,0.830062
313509,876,473,1353,939,0.801562
313512,854,500,1356,955,0.792303
313517,862,482,1340,922,0.782903
313540,616,31,1166,551,0.818493
313541,609,35,1177,553,0.8207
313543,605,31,1171,547,0.821298
313544,602,31,1165,542,0.810153
313546,603,31,1161,554,0.820572
313547,603,33,1171,550,0.821478
313552,45,27,407,362,0.805927
313564,53,54,427,370,0.782584
313565,49,53,429,372,0.790226
313573,72,601,651,1122,0.833285
313580,611,32,1164,544,0.810938
313581,608,32,1163,545,0.817105
313583,606,29,1164,546,0.818986
313584,611,34,1158,537,0.808906
313585,602,30,1163,545,0.813904
3136,515,321,705,497,0.795297
313616,338,1,548,197,0.734229
313618,2996,203,4550,1555,0.802605
313619,3006,179,4519,1567,0.804037
313625,0,0,0,0,0.0
313626,3005,209,4552,1551,0.801354
313627,339,4,564,201,0.813892
313634,293,12,484,182,0.809735
313639,383,0,645,227,0.816831
313640,585,20,982,369,0.811409
313647,597,21,968,363,0.805455
313660,590,21,977,363,0.803492
313710,810,22,1234,412,0.846151
313711,813,26,1236,412,0.823038
313712,814,28,1237,409,0.819631
313714,812,17,1240,411,0.828811
313716,814,21,1235,407,0.833758
313718,818,22,1234,406,0.818564
313719,810,23,1234,406,0.825194
313723,813,21,1238,403,0.828853
313724,813,27,1240,407,0.819188
313725,806,25,1242,418,0.835202
313726,813,25,1225,405,0.847081
313727,816,23,1235,410,0.825201
313739,603,27,1165,558,0.82633
313741,602,32,1172,551,0.826522
313742,600,30,1165,556,0.829004
313743,596,31,1167,558,0.829261
313745,599,31,1166,553,0.825013
313746,601,41,1170,548,0.821175
313747,606,31,1164,551,0.821472
313749,604,28,1169,557,0.82877
313750,598,27,1167,554,0.826755
313752,596,30,1171,554,0.828767
313820,0,0,0,0,0.0
313853,476,22,779,285,0.803882
313872,570,252,1075,727,0.799787
313873,560,242,1075,727,0.792668
313880,0,0,0,0,0.0
313881,0,0,0,0,0.0
313882,537,233,783,461,0.758
313883,1007,349,1496,802,0.798009
313888,58,48,402,344,0.709095
313906,598,20,973,363,0.81289
313948,16,10,562,537,0.81542
313949,12,10,569,527,0.815878
313951,9,8,575,535,0.818992
313952,22,12,554,520,0.815569
313953,6,9,567,535,0.816142
313956,574,253,1071,729,0.801839
313957,24,6,562,530,0.810946
313958,17,12,577,537,0.817282
313959,14,12,571,532,0.816548
313960,10,10,569,530,0.821183
313962,24,11,567,530,0.816644
314002,44,182,210,344,0.771604
314003,14,1,297,259,0.813837
314004,47,182,210,341,0.779978
314005,13,4,303,263,0.795525
314006,46,180,211,340,0.793412
314008,15,3,299,254,0.808806
314011,14,4,298,256,0.796599
314016,14,5,295,258,0.791163
314018,13,3,300,256,0.782531
314019,10,3,297,253,0.789767
314020,12,3,305,257,0.807706
314021,14,0,294,253,0.806647
314022,7,0,291,251,0.798995
314023,10,3,299,259,0.798409
314024,5,0,291,254,0.806301
314025,12,5,298,255,0.786067
314028,13,0,300,255,0.813355
314029,10,2,303,255,0.809852
314030,13,0,298,258,0.804617
314031,11,1,296,261,0.806373
314032,5,0,304,261,0.824227
314050,0,0,509,461,0.812552
314052,0,0,509,458,0.822587
314053,0,0,499,463,0.830716
314054,0,0,509,462,0.81485
