img_id,pg_id,blood
524369,CHN2012-05-619337雌,桑杰士
524374,CHN2012-05-619338雌,桑杰士
524375,CHN2012-05-430808雌,桑杰士
524377,CHN2012-05-430178雌,桑杰士
524393,CHN2012-05-130804雌,桑杰士
524400,CHN2015-05-0019138雌,桑杰士
524652,NL-2006-1597359,考夫曼
524653,NL2005-02-066860,考夫曼
524654,2005-02-066606,考夫曼
524674,CHN2013-03-1091871,考夫曼
524680,CHN2014-03-022530,考夫曼
524681,CHN2012-03-280885,考夫曼
524685,CHN2009-03-803779,考夫曼
524686,CHN2014-03-022577,考夫曼
524687,CHN2015-03-0167199,考夫曼
524689,CHN2008-03-408209,考夫曼
524690,CHN2014-03-022665,考夫曼
524694,,考夫曼
524696,CHN2011-03-247314,考夫曼
524697,CHN2012-03-280848,考夫曼
524698,CHN2015-03-0167139,考夫曼
524699,CHN2011-02-301077,考夫曼
524700,CHN2014-03-022564,考夫曼
524701,CHN2015-03-0168592,考夫曼
524702,CHN2009-03-769600,考夫曼
524707,CHN2016-03-0021163,考夫曼
524708,CHN2016-03-0021176,考夫曼
524709,CHN2011-03-247247,考夫曼
524710,CHN2013-031091852,考夫曼
524711,CHN2007-03-087806,考夫曼
524713,CHN2013-03-1036310,考夫曼
524714,CHN2016-03-0021178,考夫曼
524715,VHN2012-03-280999,考夫曼
524716,CHN2015-03-0167132,考夫曼
524717,CHN2015-03-8800899,考夫曼
524718,CHN2015-03-0167163,考夫曼
524719,CHN2013-03-1091666,考夫曼
524720,CHN2012-03-280988,考夫曼
524721,CHN2016-03-0021019,考夫曼
524722,CHN2015-03-0167166,考夫曼
524724,CHN2010-03-891618,考夫曼
524725,CHN2015-03-0168591,考夫曼
524726,CHN2016-03-0468709,考夫曼
524728,CHN2010-03-305098,考夫曼
524729,CHN-2015-03-8800898,考夫曼
524730,CHN2007-03-087232,考夫曼
524767,NL16-1858518,扬阿腾
524826,2016-01-0231094,桑杰士
524852,CHN2005-03-408272,考夫曼
52491,NL07-1207744,考夫曼
52507,NL04-1389528,考夫曼
525177,CHN2011-03-052383,考夫曼
525247,B09-3188781,盖比
525445,2015-21-0049802,詹森
526086,2016-08-0095611,100%乔斯托内拿破仑
526146,B2008-4281577,盖比
526149,B2003-6226462,英格斯
526158,B2012-6225295,英格斯
526159,B2012-6317974,英格斯
526609,B13-6311161,奶酪
526610,B13-6317237,奶酪
526643,NL14-1035468,鲁道克拉森
527393,B10-6036026,胡本
527394,B10-6036099,胡本
527398,B12-6066393,胡本
527399,B12-6233659,胡本
527423,BELG2016-6271004,葛斯顿.范德瓦尔
527429,BELG2016-6271012,葛斯顿.范德瓦尔
528026,BELG2013-6313757,葛斯顿.范德瓦尔
528030,2014-铁鹰-04071,鲁道克拉森
528409,2016-01-0231005,桑杰士
528421,NL12-1623851,波西瓦
528461,B09-6358385,胡本
528608,15-15-0057998,圭多
528609,15-15-0057999,圭多
528611,15-3062637,圭多
528612,17-15-0038639,圭多
528613,14-15-087775,圭多
528614,15-15-0006143,圭多
528615,14-15-086311,圭多
528617,15-15-0057669,圭多
528625,CHN2014-15-407410,马克罗森斯
528806,CHN14-12-233860,飞戈
529064,2012-01-389811,桑杰士
529218,BELG2009-6115000,葛斯顿.范德瓦尔
529595,CHN2012-10-888101,德拉帕
529603,CHN2015-03-0810702,帝卢·速霸龙
529604,BELG2010-2079372,帝卢·速霸龙
529605,CHN2012-04-169348,帝卢·速霸龙
529606,CHN2013-01-1251195,帝卢·速霸龙
529623,CHN2012-03-507300,考夫曼
529810,BE13-6062089,葛斯顿.范德瓦尔
529811,BE11-6119116,葛斯顿.范德瓦尔
529813,BE10-6031763,葛斯顿.范德瓦尔
529819,B14-6306582,葛斯顿.范德瓦尔
529821,BE11-6115694,葛斯顿.范德瓦尔
529822,BE11-6331073,葛斯顿.范德瓦尔
529825,BE10-6357804,葛斯顿.范德瓦尔
530020,NL2015-1725349,杨.欧瓦克
530040,NL2007-1207586,考夫曼
530041,NL2007-1207585,考夫曼
530042,NL2007-1207561,考夫曼
530043,NL2007-1207549,考夫曼
530044,NL2007-1207536,考夫曼
530045,NL2007-1207524,考夫曼
530046,NL2007-1207501,考夫曼
530061,2012-AU-909,甘纳斯
530103,TFPF2007-712453,甘纳斯
530395,CHN2017-01-0712345,佛卡门
530397,CHN2010-01-241959,国家一号
530400,CHN2014-01-328556,詹森
530425,CHN2014-01-971191,帝卢·速霸龙
530476,B09-2054247,戈马力
530541,PORTU2011-GAL-1390667,盖比
53080,2005-60855179（已售出）2013年冬,瓦特
530805,BELG2011-4245800,盖比·凡得那比
530916,BELG2016-6033834,吉林克斯
530919,BELG2016-6033690,吉林克斯
530920,B2009-6233674♂,詹森红狐
530926,NL2016-1867255,吉林克斯
53105,NL00-1211189,考夫曼
531207,C09-022292,詹森
53123,CHN19-2005-148460,詹森红狐
53137,2000-18-000000,桑杰士
531576,BELG2016-3138787,盖比·凡得那比
531577,BELG2016-3139000,盖比·凡得那比
531580,BELG2016-3142507,盖比·凡得那比
531598,BELG2016-6273961,吉林克斯
531624,B11-4097261,速霸龙
531661,B2009-6301949,凡龙
532061,NL11-1890681,鲁道克拉森
53237,CHN03-2004-085144,考夫曼
53253,创锐0483,考夫曼
532538,CHN2011-08-139517,詹森红狐狸
532738,BELG12-3167258,飞戈
532928,BELG2012-6324826,利奥·贺尔曼斯
532930,BELG2011-6333645,利奥·贺尔曼斯
532937,BELG2011-6333705,利奥·贺尔曼斯
532940,BELG2011-6333608,利奥·贺尔曼斯
532946,BELG2011-6333656,利奥·贺尔曼斯
532947,BELG2011-6333635,利奥·贺尔曼斯
532949,BELG2011-6333630,利奥·贺尔曼斯
532966,BELG2015-6020340,吉林克斯
532970,BELG2015-6020353,吉林克斯
532988,BELG2015-6020460,吉林克斯
533209,BELG2013-6143757,吉林克斯
533214,BELG2013-6143680,吉林克斯
533216,BELG2015-6020441,吉林克斯
533218,BELG2013-6143672,吉林克斯
533219,BELG2012-6323129,吉林克斯
533220,BELG2013-6143770,吉林克斯
533224,BELG2013-6143666,吉林克斯
533231,BELG2013-6143677,吉林克斯
533418,B2012－4176520,盖比
533537,2014-27-000563,波西瓦
533538,2014-27-006851,波西瓦
533540,2015-27-0500611,波西瓦
533541,2016-27-0380565,波西瓦
533568,2013-26-230144,盖比
533570,2016-27-006155,盖比
533584,2015-27-0500562,戈马利
533604,2013-27-010594,杨龚多拉斯
533605,2012-26-118932,英格斯
533607,2010-26-186258,詹森
53387,CHN18-2005-011758,詹森
533912,2005-02-390009,詹森
533913,2010-01-313110,詹森
533914,2005-02-125912,詹森
533915,2009-01-103110,詹森
533917,2007-02-098756,戈马利
533918,2007-02-098562,戈马利
533921,2009-01-103113,戈马利
533922,2010-01-828861,戈马利
533923,2010-01-313102,马克罗森斯
533925,2005-02-128848,马克罗森斯
533926,2007-01-106677,马克罗森斯
533927,2007-01-106680,马克罗森斯
533929,2010-01-313107,马克罗森斯
533932,2005-02-100744,马克罗森斯
534247,BELG2012-3088216,盖比.凡德纳比
534413,BELG2014-3150615,盖比.凡德纳比
534415,BELG2014-3150650,盖比.凡德纳比
534416,BELG2014-3157493,盖比.凡德纳比
534418,BELG2015-3025045,盖比.凡德纳比
534419,BELG2015-3025061,盖比.凡德纳比
534427,BELG2015-3147884,盖比.凡德纳比
534428,BELG2015-3147885,盖比.凡德纳比
534430,BELG2015-3150627,盖比.凡德纳比
53445,BE-09-3103382,飞戈
534735,B09-5062136,小飞戈
535126,BELG2015-3025314,盖比·凡得那比
535366,B08-2182617,电脑戈马利
535371,B10-2083169,电脑戈马利
535484,2009-01-103103,詹森
535626,,詹森019
53585,CHN06-27-000142,爱亚卡普詹森
53588,CHN09-06-159064,爱亚卡普詹森
53590,CHN09-06-159842,爱亚卡普詹森
535940,BELG2016-3084293,盖比·凡得那比
535945,BELG2016-3138778,盖比·凡得那比
535947,BELG2016-3142501,盖比·凡得那比
535998,BELG2016-6271046,葛斯顿.范德瓦尔
536173,2015-02-0091109,詹森红狐
536239,NL08-1102719,考夫曼
536317,13-6123383,凡戴克
536320,B13-6123145,凡戴克
536322,B12-2061356,电脑戈马力
536323,B13-2053239,电脑戈马力
536598,CHN2017-08-0273812,詹森红狐狸
536600,CHN2017-08-0199748,詹森麦克斯
536950,CHN2016-03-0861400,利奥·贺尔曼斯
537199,B15-6293434,英格斯
537259,2015-0317106,杨阿腾
537374,CHN16-19-0449398,电脑戈马力
537389,CHN09-19-015914,胡本
537397,CHN2015-06-0270342,桑杰士
537868,NL15-1878741,扬阿腾
537961,CHN15-19-0322548,克拉克
537996,NL16-1858565已售,扬阿腾
538010,NL16-1858732,扬阿腾
538011,NL16-1858740已售,扬阿腾
538012,NL16-1858757,扬阿腾
538013,NL16-1858764已售,扬阿腾
538014,NL16-1858765,扬阿腾
538015,NL16-1858776已售,扬阿腾
538016,NL16-1858783已售,扬阿腾
538272,CHN2012-01-591635雄,鸽友通:
538276,CHN2015-01-0850174雄,鸽友通:
538280,纪念-037011雄,葛斯顿·范德瓦尔
538447,●▲.2015-01-0820566.花雌,鲁道.克拉森
538573,B2015-2062271,戈马利
538886,3183966-2010,飞戈
538887,3183965-2010,飞戈
538889,3019091-2013,飞戈
538890,3019092-2013,飞戈
538928,2054975-2009,电脑戈马力
538945,B2012－4176503,盖比
539016,NL10-1681371,佛科克
539021,功勋金母,詹森小火箭
541113,B02-6183080,奶酪
541204,2015-09-0177147,詹森
541205,2015-15-0149887,詹森
541206,2015-09-0189686,詹森
541207,2015-15-0146617,詹森
541208,2015-15-0188817,詹森
541209,2015-09-0189688,詹森
541398,B08-3079240,飞戈
54146,NL2010-1681846,佛科克
54148,CHN2018-03-0222002,佛科克
54150,2007-05-360095,苍白骑士
541556,B11-4244475,帝卢·速霸龙
541591,B07-6310395,詹森
541973,B11-3170453,盖比
542080,BE-15-2146634,电脑.戈马力
542173,BE-2015-2146628,电脑.戈马力
542190,2014-13-029931,电脑.戈马力
542198,BE-2015-2146622,电脑.戈马力
542336,2016-01-0628620,苍白
542337,2016-01-0628542,苍白
542364,BELG2013-6143606,桑杰士
542371,B05-6173368,奶酪小子
542709,,胡本
543411,B12-6323350,吉林克斯
543417,B11-6218107,詹森
543521,,胡本
543522,,胡本
543523,,胡本
543527,,胡本
543528,,胡本
543529,,盖比
543581,12-10-301060,苍白
543582,2016-10-0741191,苍白
543583,2016-10-0741190,苍白
543584,2012-12-219085,苍白
543586,2014-10-289787,苍白
543912,054,奶酪
543913,CHN2010-06-281899,奶酪
543943,B2011-3170481,盖比
543968,B06-3175143,盖比
544110,NL02-2259459,考夫曼
544187,NL14-1587566,速霸龙
544194,AU2005GFL—601♂,鸽友通:
544484,16-08-0298229,桑杰士
544555,CHN12-03-111896,考夫曼
544564,2014-15-160551,林波尔
544635,BELG2016-6271005,葛斯顿.范德瓦尔
544682,08-01-823008,林波尔
544840,B16-4260917,福雷迪.范西
544842,B16-4260954,福雷迪.范西
544849,B16-4260968,福雷迪.范西
544920,NL96-9669302,甘纳斯世界鸽王冠军家族
545214,16-08-0296678,盖比
545231,CHN2012-01-207784,詹森
545389,BELG2014-6287758,吉林克斯
545432,CHN13-19-265618,盖比
545433,CHN13-19-265887,盖比
545434,CHN15-19-0322502,盖比
545435,CHN15-19-0322553,盖比
545436,CHN15-19-0322554,盖比
545476,CHN13-19-265869,盖比
545480,CHN13-19-263808,盖比
545494,CHN14-19-312954,盖比
545547,CHN13-19-265611,盖比
545570,CHN15-19-0322514,盖比
545842,CHN15-19-0322587,盖比
545843,CHN15-19-0322468,盖比
546187,,杨阿腾
546192,,杨阿腾
546195,,杨阿腾
546197,,杨阿腾
546200,,杨阿腾
546203,,杨阿腾
546205,,杨阿腾
546207,,杨阿腾
546208,,杨阿腾
546210,,杨阿腾
546249,,杨阿腾
546250,,杨阿腾
546251,,杨阿腾
546258,,杨阿腾
546260,,杨阿腾
546261,,杨阿腾
546262,,杨阿腾
546263,,杨阿腾
546314,,杨阿腾
546315,,杨阿腾
546319,,杨阿腾
546320,,杨阿腾
546321,,杨阿腾
546324,,杨阿腾
546327,,杨阿腾
546538,,杨阿腾
546539,,杨阿腾
546540,,杨阿腾
546541,,杨阿腾
546542,,杨阿腾
546543,,杨阿腾
546544,,杨阿腾
546545,,杨阿腾
546547,,杨阿腾
546548,,杨阿腾
546550,,杨阿腾
546551,,杨阿腾
546552,,杨阿腾
546553,,杨阿腾
546555,,杨阿腾
546563,2015-22-1412038,戈马利
546565,2014-22-555556,戈马利
546576,,杨阿腾
546577,,杨阿腾
546735,B10-3045334,盖比
547068,CHN2014-01-328552,詹森
547224,2007-01-413183,桑杰士
547508,NL2015-1348183,吉林克斯
547703,NL2015--1878306,杨阿腾
547705,NL2015--1878179,杨阿腾
547713,NL2015--1878332,杨阿腾
547935,NL2015--1878290,杨阿腾
548209,NL2015--1878091,杨阿腾
548210,NL2015--1878061,杨阿腾
548316,,胡本
548676,BELG2013-3159375,盖比·凡得那比
548689,BE12-6236174,胡本
548708,NL2013--1018277,杨阿腾
548901,NL2015-1878030,杨阿腾
548902,NL2015-1878576,杨阿腾
548963,BELG2016-6271019,葛斯顿.范德瓦尔
548964,BELG2016-6271027,葛斯顿.范德瓦尔
548968,BELG2016-6271037,葛斯顿.范德瓦尔
548971,BELG2016-6271045,葛斯顿.范德瓦尔
548972,BELG2014-6307640,葛斯顿.范德瓦尔
549020,DV01769-07-1126,德拉帕
549021,DV01769-06-1100,德拉帕
54918,07-09-353068,速霸龙
549331,11-03-333316,胡本
549335,08-03-333053,胡本
549545,2014-01-322812,白雪公主
549576,NL10-1822966,杨阿腾
549577,NL14-1919680,杨阿腾
549578,NL14-1919406,杨阿腾
549579,NL14-1919682,杨阿腾
549580,NL14-1919459,杨阿腾
549581,NL14-1919515,杨阿腾
549582,NL11-1872605,杨阿腾
549584,NL11-1872582,杨阿腾
549585,NL12-1742416,杨阿腾
549586,NL14-1919290,杨阿腾
549587,NL14-1919040,杨阿腾
549588,NL14-1919584,杨阿腾
549627,CHN16-0670318,速霸龙
549895,CHN2011-08-139518,詹森红狐狸
550268,2008-15-201114,桑杰士
550482,T08-149147,鲁道克拉森
551197,B08-6259650,吉林克斯
551198,B09-6326368,吉林克斯
551199,B11-6226562,吉林克斯
551349,2017-15-0294666,卡萨
551497,CHN14-03-379542,摩利斯.卡萨
551498,CHN15-15-0057930,摩利斯.卡萨
551499,CHN15-03-0422388,摩利斯.卡萨
551500,CHN14-03-379528,摩利斯.卡萨
551575,CHN15-02-0500106,奶酪小子
551664,CHN11-19-222902,盖比
551677,B08-2197536,速霸龙
551693,2014-08-061163,盖比
551706,17-15-0294417,卡萨
552387,CHN2013-06-263871,奶酪
552583,2009-01-812387,林波尔
552591,B2009-6222190,胡本
55312,▲.2007-08-020999.灰雄.,林波尔
553446,CHN2007-03-015974,电脑戈马利
553514,B16-3138796,盖比
553516,B16-3138758,盖比
553586,NL16-1783995,詹森
553606,14-08-113782,桑杰士
553652,CHN16-19-0449910,阿里维什
553680,CHN2011-15-366060,马克.罗森斯
553910,2017-01-0058890,林波尔
55404,CHN03-29-096903,林波尔
554083,,吐尼尔
554084,,杨阿腾
554085,,杨阿腾
554086,,杨阿腾
554087,,杨阿腾
554088,,杨阿腾
554089,,杨阿腾
554095,,杨阿腾
554104,,杨阿腾
554575,13-08-097738,詹森
554631,B2006-5001649,吐尼尔
555273,2014-15-201440,凡龙
555274,NL17-4289404已售,文斯特拉
555293,NL17-4289451,文斯特拉
555329,NL17-4289432已售,文斯特拉
555436,NL17-4289442,文斯特拉
555483,NL17-4289433,文斯特拉
555484,2014-32-661032,林波尔
555597,B17-6024235,吉林克斯
555602,B17-6024350,吉林克斯
555609,B14-3135811,盖比
555610,B14-3135838,盖比
555611,B14-3135839,盖比
555612,B14-3135840,盖比
555613,B14-3135844,盖比
555614,B14-3135845,盖比
555615,B14-3135848,盖比
555616,B14-3135850,盖比
555617,B08-6164565,佛卡门
555618,B13-6046451,佛卡门
555619,B13-6046478,佛卡门
555621,B13-6046512,佛卡门
555622,B13-6046523,佛卡门
555627,B14-6176308,佛卡门
555628,B15-6267048,佛卡门
555629,B09-6272781,胡本
555631,B10-6037277,胡本
555634,B12-6233302,胡本
555635,B13-6082525,胡本
555636,B15-6090309,幕利门
555637,B15-6090312,幕利门
555638,B13-6083783,幕利门
555639,B14-6165135,幕利门
555640,B14-6165228,幕利门
555642,B17-6024105已售,吉林克斯
555655,B14-6165230,幕利门
555656,B14-6165231,幕利门
555657,B14-6165232,幕利门
555659,B15-6086059雄,幕利门
555698,B17-6024162,吉林克斯
555867,B17-6024204已售,吉林克斯
555946,CHN2019-08-0008900,奶酪小子
556000,B11-6342129,所向无敌
556002,B12-6327737,所向无敌
556005,B11-6342127,所向无敌
556017,NL16-1858310已售,扬阿腾
55616,NL2008-1760945,飞戈
55618,台鸽2002-116365,闪电桑杰士
55619,台鸽2004-041168,闪电桑杰士
556406,CHN14-06-167507,爱亚卡普詹森
556413,CHN15-06-0367007,爱亚卡普詹森
556415,CHN16-0671887,爱亚卡普詹森
556416,CHN16-06-0672657,爱亚卡普詹森
556418,CHN15-06-0367656,爱亚卡普詹森
556419,CHN13-06-187367,爱亚卡普詹森
556420,CHN13-06-187397,爱亚卡普詹森
556421,CHN14-06-167427,爱亚卡普詹森
556422,CHN14-06-169953,爱亚卡普詹森
556423,CHN14-06-167428,爱亚卡普詹森
556430,CHN15-06-0367988,爱亚卡普詹森
556432,CHN15-06-0368187,爱亚卡普詹森
556434,CHN14-06-167819,爱亚卡普詹森
55658,BE08-4095262,速霸龙
55659,BE06-4112095,速霸龙
557237,2017-08-0085244,钢针家族
557238,2017-08-0085261,鲁道克拉森
557369,2017-01-1032781,桑杰士
557380,2014-15-087016,圭多
557381,2017-15-0294368,圭多
557382,2014-15-087767,圭多
557383,2013-15-167426,圭多
557386,2015-15-0057666,圭多
557387,17-15-0294708,圭多
557392,2014-15-086322,圭多
557393,2014-15-087707,圭多
557394,2014-15-396168,圭多
557395,2015-15-0058198,圭多
557396,2013-15-167460,圭多
557397,2014-15-086557,圭多
557735,DV01769-11-444,德拉帕
557737,2016-01-0231121,桑杰士
55778,NL04-1114641,詹森
558008,2016-08-0260035,霍夫肯
558011,2016-08-0301048,霍夫肯
558122,DV-01769-13-1189,德拉帕
558175,NL11-1185951,考夫曼
558219,2009-15-168078,泰山号
558545,AU2017-JEDDS-10988,甘纳斯世界鸽王冠军家族
558546,AU2017-JEDDS-10906,甘纳斯世界鸽王冠军家族
558547,AU2017-JEDDS-10907,甘纳斯世界鸽王冠军家族
558555,AU2017-JEDDS-10920,甘纳斯世界鸽王冠军家族
558556,AU2017-JEDDS-10998,甘纳斯世界鸽王冠军家族
558572,CHN17-03-1361665,电脑戈马利
558573,CHN17-03-1361666,电脑戈马利
558574,CHN17-03-1361678,电脑戈马利
558575,CHN17-03-1361679,电脑戈马利
558576,CHN17-03-1361881,电脑戈马利
558577,CHN17-03-1361882,电脑戈马利
558578,CHN17-03-1361885,电脑戈马利
558580,CHN17-03-1361900,电脑戈马利
558598,2017-09-0224419,吉林克斯
558723,2016-13754,瓦特
558796,2006-08-160341,佛科克
558983,AU2017-JEDDS-10945,甘纳斯世界鸽王冠军家族
558986,AU2017-JEDDS-10962,甘纳斯世界鸽王冠军家族
558989,AU2017-JEDDS-10941,甘纳斯世界鸽王冠军家族
55948,CC04-299775,詹森
55949,CC04-299768,詹森
55950,GB08E17594,考夫曼
55951,C02-02-048896,詹森
55953,C2002-1097,克拉克詹森
55964,CC04-299991,马克.罗森斯
55972,C08-33-022135,苍白骑士
559728,稳拿10-10234,林波尔
559729,2007-15-115934,林波尔
559813,B14-4279740,福雷迪.范西
559814,B14-4279750,速霸龙
559954,B08-6383040,奶酪
559955,B08-6177516,奶酪
559956,B08-6177668,奶酪
559957,B09-6369963,奶酪
559961,B08-6177514,奶酪
559963,B08-6177686,奶酪
559964,B08-6164443,奶酪
559966,B06-6034799,奶酪
56016,NL2009-1186096,考夫曼
560215,,胡本
560217,2017-03-0881358,白雪公主
560541,CHN17-11-0099902,利奥
560798,,利奥
560881,B2009-6222804,胡本
56113,07-15-115969,林波尔
561299,B13-6080594,胡本原舍
561416,10B9039208,卡萨
561422,2014-15-087766,圭多
561423,15-3062632,圭多
561424,2015-15-0057667,圭多
561426,15-3062674,圭多
561427,2015-15-0058111,圭多
561429,2016-15-0388976,圭多
561431,14-15-044850,圭多
561435,2016-15-0388946,圭多
561541,BELG2010-6031880,葛斯顿·范德瓦尔
561575,B11-5010006,小飞戈
561778,2014-15-087787,圭多
561780,15-3062666,圭多
561781,2016-15-0090221,圭多
561782,2013-15-167223,圭多
561784,纪念-3062662,圭多
561785,2015-15-0057990,圭多
561786,2015-15-0058058,圭多
561787,2015-15-0057666,圭多
561822,BELG2012-6307297,葛斯顿.范德瓦尔
561876,15-05-0099538,爱亚卡普詹森
561884,15-05-0002382,爱亚卡普詹森
561916,15-05-0002317,爱亚卡普詹森
562035,BELG2013-6062221,葛斯顿.范德瓦尔
562147,BELG2014-6306537,葛斯顿.范德瓦尔
562149,BELG2014-6306547,葛斯顿.范德瓦尔
562167,BELG2010-6345157,利奥·贺尔曼斯
562239,2017-15-0221107,林波尔
562250,2017-03-0881357,白雪公主
56232,B01-6255279,胡本
562369,2012-01-347409,奶酪
562370,2012-01-347479,奶酪
562373,2012-01-347709,奶酪
562464,2013-07-201987,奶酪
56247,CHN2008-15-239957,詹森
562576,CHN2017-08-0034888,詹森麦克斯
56260,C2002-1043,詹森
562760,2017-03-0299198,爱亚卡普詹森
562768,CHN2013-01-1177069,盖比
562798,2017-03-0284624,爱亚卡普詹森
56296,CHN08-06-039101,速霸龙
563021,NL2011-1185927,考夫曼
563119,CHN14-26-439615,克拉克
563230,2017-15-0220998,林波尔
563234,2017-15-0091341,速霸龙
563473,2015-08-0205020,戈马利
563494,CHN2017-01-1191462,詹森
563676,2017-03-0869413,白雪公主
563716,CHN2017-06-0128649,桑杰士
563717,CHN2017-06-0128649,桑杰士
563719,2017-21-0018919,玉麒麟
563815,CHN15-17-0021962,麦克斯
563817,CHN012-17-033217,詹森麦克斯
563820,CHN13-17-033564,麦克斯
563822,CHN06-17-033193,詹森麦克斯
563842,,杨阿腾
563847,,杨阿腾
564446,,杨阿腾
564642,,杨阿腾
564643,,杨阿腾
565110,17-01-1434089,甘纳斯
565119,17-01-1434075,盖比
565120,17-01-0298028,凡龙
565121,17-01-1581818,甘纳斯
565614,17-07-0255090,芬尼卡5000
565615,17一07一0255012,芬尼卡5000
566079,2017-03-0299030,爱亚卡普詹森
566091,2017-03-0299097,爱亚卡普詹森
566203,2015-08-0040056,鲁道克拉森
566279,,乔斯.佛卡门
566284,,杨.欧瓦克
566326,B11-6318873,奶酪
566554,17一07一0255129,芬尼卡5000
566556,17一07一0255097,芬尼卡5000
566559,17一07一0255021,芬尼卡5000
566560,17一07一0255057,芬尼卡5000
566564,17-07-0255177,芬尼卡5000
566573,17一07一0255073,芬尼卡5000
566585,17一07一0255065,芬尼卡5000
56700,B03-6158796,詹森
567119,DV0176913886,鲁道克拉森
567148,2017-03-0299310,爱亚卡普詹森
567261,2017-03-0299459,爱亚卡普詹森
567263,2017-03-0299377,爱亚卡普詹森
567277,CHN12-03-111876,摩利斯.卡萨
567478,17-07-0215079,芬尼卡5000
567479,17-07-0215070,芬尼卡5000
567531,17-07-0215026,芬尼卡5000
567532,17-07-0215035,芬尼卡5000
567886,17-07-0215178,芬尼卡5000
567887,17-07-0215183,芬尼卡5000
567924,17-07-0215019,芬尼卡5000
567926,17-07-0255047,芬尼卡5000
567927,17-07-0255087,芬尼卡5000
567928,17-07-0215101,芬尼卡5000
567932,17一07一0215111,芬尼卡5000
568135,,瓦特
568152,台鸽04-060340,詹森
568226,2016-32-0200004,詹森
568227,2016-32-0200003,詹森
568228,2016-32-0200001,詹森
568230,2015-32-0000350,詹森
568233,2015-32-0000347,詹森
568234,和平鸽02-223337,詹森
568285,2015-32-0000343,詹森
568289,2010-06-098587,詹森
568290,2015-32-0000345,詹森
568291,2011-06-116720,詹森
568292,TAIWAN-2013-688,詹森
568315,2016-32-0119998,詹森
568316,2016-32-0119999,詹森
568317,2016-32-0200002,詹森
568318,2015-32-0000342,詹森
568319,2015-32-0000349,詹森
568321,2016-32-0200006,詹森
568323,CTRPA-15-618916,詹森
568360,2016-32-0119997,詹森
568361,2016-32-0111003,詹森
568364,2015-32-1820333,詹森
568365,2015-32-0000346,詹森
568380,2015-32-0000341,詹森
568381,2015-32-0000348,詹森
568595,2014-12-035248,桑杰士
568787,,杨阿腾
568795,2017-15-0221108,林波尔
568799,,杨阿腾
569105,B12-6315126,奶酪
569367,BELG2014-6174392,吉林克斯
569368,BELG2014-6174395,吉林克斯
569370,BELG2014-6174396,吉林克斯
569376,BELG2009-6326028,吉林克斯
569383,BELG2011-6226253,吉林克斯
569426,2001-07-0009973,杨欧瓦克
569504,B15-6052209,英格斯
569514,B10-6343188,英格斯
569519,B14-6026052,英格斯
569523,B105-6052199,英格斯
569527,B15-6052193,英格斯
569533,B15-6052191,英格斯
569585,17一07一0215112,芬尼卡5000
569602,BELG2013-6143688,吉林克斯
569608,BELG2013-6143736,吉林克斯
569635,15-02-0484115,戈马力
569734,17-03-1701921,戈马力
569775,,胡本
569814,17-07-0215074,芬尼卡5000
569818,17一07一0215008,芬尼卡5000
569823,17一07一0215017,芬尼卡5000
569825,17-07-0215025,芬尼卡5000
569826,17-07-0215030,芬尼卡5000
569917,17一07一0215002,芬尼卡5000
569918,17一07一0215001,芬尼卡5000
569923,17一07一0215009,芬尼卡5000
569928,17-07-0215032,芬尼卡5000
570035,B15-6097739,万侯
570036,B15-6097746,万侯
570037,B15-6097769,万侯
570038,B15-6097832,万侯
570039,B15-6097837,万侯
570241,NL2008-2129692,鲁道克拉森
570324,2010-15-030734,奶酪
570328,2011-32-397037,奶酪
570410,CHN2017-00-2005747,盖比·凡得那比
570462,CHN2017-00-2002239,吉林克斯
570592,NL16-1858740,杨阿腾
570725,2017-15-0294411,圭多
570727,2016-15-0090920,圭多
570735,2014-15-044837,圭多
570746,2017-15-0294065,圭多
57084,2001-10-089378,苍白骑士
57085,2006-09-167958,苍白骑士
57087,2007-09-425097-00026,苍白骑士
570877,CHN2017-09-0224298,吉林克斯
570883,2010-06-095592,詹森
570892,CHN2017-09-0224418,吉林克斯
570911,B15-3150419,盖比
570987,BELG13-3160885,盖比
570988,2016-15-0272376,林波尔
571006,17一07一0215015,芬尼卡5000
571016,2016-32-0200007,詹森919
571907,2013-08-0239585,100%乔斯托内拿破仑
571908,2014-08-110232,100%乔斯托内拿破仑
571909,2014-08-110222,100%乔斯托内拿破仑
571960,BELG2015-3147792,盖比.凡德纳比
571993,BELG2015-3147815,盖比·凡德纳比
571995,,杨阿腾
571999,BELG2015-3025019,盖比.凡德纳比
572001,BELG2015-3025036,盖比.凡德纳比
572037,BELG2015-3025088,盖比.凡德纳比
572040,BELG2015-3025093,盖比.凡德纳比
572074,2017-08-0306424,100%乔斯托内拿破仑
572088,CHN16-15-0337896,佛科克
572108,2012-06-262031,詹森919
572242,BELG2015-3025108,盖比.凡德纳比
572243,BELG2015-3025109,盖比·凡德纳比
572271,BELG2015-3025133,盖比.凡德纳比
572278,BELG2015-3025188,盖比.凡德纳比
572685,B-12-5030642,白雪公主
572711,CHN15-03-0710313,胡本
57292,CN08-005870,胡本
573365,B08-6177097,奶酪
573487,2017-03-0881358,白雪公主
573557,B16-2315203,奶酪小子
573560,0380307,盖比
573561,0380308,盖比
573570,CHN17-03-1728717,盖比
573577,1728716,盖比
573578,2017-03-0881357,白雪公主
573583,	2017-03-0869413,白雪公主
