img_id,blood_ids,blood_id_indices,blood_name,pg_id,num_blood_ids,sum_blood_idf,has_pg_id,has_blood_name,split
197792,13-12-361145|15-12-01092592016,"[3751,4568]",,,2,18.516032560768643,0,0,test
198330,10-01-501447|2010-01-473236|2011-01-490787|2011-05-344606|2011-15-216284|2011-490559|2012-18-045724,"[2114,9085,9813,9968,10336,10635,11447]",极速飞戈9次冠军*蓝天力量直女,CHN12-01-490787,7,45.99263953579569,1,1,test
198588,2012-15-189251,[11399],,CHN2012-15-189251,1,9.05528372633024,1,0,test
199178,09-09-192082|13-09-214254|13-09-241737|D04195-07-1569,"[1882,3658,3669,42404]",德国威尔那胡伯纳*“南西北”鸽王亚军母子回血鸽,CHN10-09-219368,4,34.39300779192203,1,1,test
199725,2482-08-620|B08-6177699|B10-6031799|B10-6163736|B11-6119113|B11-6119152|B12-6023338,"[17914,25186,26973,27171,27996,28003,28758]",葛斯顿.范德瓦尔原舍,B12-6023338,7,58.73975023303808,1,1,test
199751,B08-5030357|B08-5030404,"[24917,24919]",乔斯托内血统,B09-5093733,2,18.92149766887681,1,1,test
200007,01-03-018810|2002-03-272303|B86-6716815,"[101,6236,34368]",詹森019,CHN08-493575,3,25.674196302213005,1,1,test
200194,B01-6519922|B09-6301890,"[19700,26354]",凡龙,2011-03-866064,2,18.11056745266048,1,1,test
200212,N10-1084701,[46565],盖比,NL10-1084701,1,9.460748834438405,1,1,test
200261,B09-4043019|B09-4043072,"[25805,25807]",凡德玛伦.宋妮娅,B10-4325488,2,18.11056745266048,1,1,test
200297,B02-5025526|B06-5110030,"[20003,23094]",,B10-5095224,2,18.92149766887681,1,0,test
200314,B02-6092673|B04-6463805|B06-6267485|B08-6314801|B09-6222055|B09-6222984,"[20122,21816,23424,25303,26202,26231]",,B11-6266819,6,51.244032589101764,1,0,test
200501,02-03-077800|09-03-678192|N98-5821415|N99-5971339|N99-5971371,"[220,1788,50851,51134,51141]",考夫曼秦始皇,2010-03-021434,5,40.56588793000528,1,1,test
200537,14-01-1289902,[3885],林波尔X凡龙,CHN14-01-1289902,1,9.460748834438405,1,1,test
200564,10-01-501447|2010-01-473236|2011-01-490787|2011-05-344606|2011-15-216284|2011-490559|2012-18-045724,"[2114,9085,9813,9968,10336,10635,11447]",极速飞戈9次冠军*蓝天力量直女,CHN12-01-490787,7,45.99263953579569,1,1,test
200618,2007-03-199568,[7564],桑杰士,2010-01-969799,1,8.54445810256425,1,1,test
201433,1999-01-011140|1999-01-011145|2000-08-200872|2003-08-165917,"[5845,5846,5971,6464]",詹森老白眼,09-08-024447,4,35.35808868796562,1,1,test
20147,1063-00-1835|1063-99-2667|1063-99-2939|1063-99-2982,"[2475,2481,2482,2483]",贺尔梅斯,DV05-07764-489,4,34.177832410257,1,1,test
201531,2002-072248|2002-097006|D04290-92-557|D04290-95-606|N2000-2040226|N91-2274764|N91-2274772|N96-2293228,"[6253,6276,42412,42413,48103,49775,49776,50350]",林波尔,名典鸽艺私环08--0866,8,61.42476405792857,1,1,test
201540,2002-15-035011|2003-15-088668|D0941-00-1742,"[6304,6510,42827]",林波尔,CHN2003-15-088668,3,22.39391184921616,1,1,test
201619,2016-18-0038868|2881-10-278|BLG2010-3124212|D02881-10-279,"[15878,17928,40343,42218]",利奥·贺尔曼斯,CHN2012-17-301260,4,35.93345283286918,1,1,test
201887,08-32-900129|09-06-092588|B03-4031498|B07-6258645|B07-6258691|N2001-5122357,"[1683,1810,20607,24325,24327,48187]",凡龙*艾迪.卢太慈,CHN11-06-062255,6,56.359027898522264,1,1,test
202063,15-15-0000290|2006-10-102148|2008-10-114834|2012-32-881772|2013-15-521882,"[4582,7300,8217,11665,12476]",“东方不败”直系,2013-15-521882,5,45.681883739759364,1,1,test
202094,08-06-100660|10-06-084907|11-06-062274|12-32-977640|2011-06-009764|2011-06-062255|2014-06-5108892014|B07-6258709|N2001-5122357,"[1485,2213,2610,3359,9998,10016,13213,24328,48187]",凡龙,CHN10-06-084907,9,84.74127440183749,1,1,test
202336,B11-1106878|N01-5163045|N04-1326524|N05-1874899|N06-1535914|N08-4200183|N14-1404562,"[27485,43851,44568,45063,45385,46255,47469]",波斯玛X范德维恩,NL14-1404562,7,64.97247887257348,1,1,test
202791,B00-6240105|B03-6117019|B04-6054923|B05-6448399|B06-6374217|B08-6164399|B09-6154368|B09-6154444|B12-6078480|B99-6260005|N00-5054876|N05-5534883|N07-1780891,"[18994,20836,21539,22674,23512,25122,26163,26164,28819,37810,43566,45214,45734]",艾迪.格罗原舍,B09-6154368,13,119.74601398283396,1,1,test
202855,D01769-01-640|D01769-02-638|D01769-06-258|D01769-97-27|D07900-95-202|D09341-98-770,"[41879,41883,41899,41953,42704,42826]",,DV01769-06-258,6,49.76427249997621,1,0,test
202897,B97-6592444,[36947],詹森,DV08897-08-2143,1,5.9642412729719245,1,1,test
203013,B11-6333783|B12-6321401|B13-6308479|B13-6310308|B14-6298066|B14-6298070|N15-1896699,"[28303,29116,29824,29846,30475,30476,47613]",利奥.贺尔曼斯,NL15-1896699,7,65.12662955240071,1,1,test
20315,B87-2661615|B93-6440337|B93-6440401|B96-6598538|N00-2327117|N00-2327138|N01-2217701|N93-1396951|N94-1867295|N97-1908700|N99-1254950|N99-1255076,"[34380,35481,35484,36533,43517,43518,43794,49911,50049,50540,50937,50942]",詹森,,12,92.86269060782418,0,1,test
203174,01-03-004979|B93-3153456|B95-3215606|B98-2257422|BLG97-3290841,"[100,35328,35921,37037,41654]",钢铁利摩日直女,CHN01-03-004979,5,38.297894281780856,1,1,test
203979,17-01-0698844|B98-2214442|BLG00-2408355,"[4923,37028,38019]",国家一号,CHN17-01-0698844,3,22.93874712692268,1,1,test
204676,B01-6387330|B03-6266193|B04-6277729|B05-6166110|B09-6222652|B10-6038124|B99-6143668,"[19652,20931,21710,22461,26214,27028,37749]",胡本原舍[罗宾汉孙女],B10-6038124,7,54.59595434959767,1,1,test
204677,B00-6156189|B01-6255051|B04-6276418|B05-6448111|B06-6267431|B10-6038295|B96-6615170|B99-6143668,"[18937,19559,21694,22670,23419,27035,36546,37749]",胡本原舍【宇宙】孙女,B10-6038295,8,60.94916065097637,1,1,test
204680,B02-6092673|B05-6168668|B07-6077125,"[20122,22489,24182]",胡本,B07-6077125,3,22.8995264137694,1,1,test
204701,B1999-3020065|B2010-2007035,"[32199,33332]",芮娜“飞戈”,B06-3148365,2,14.336530190206238,1,1,test
204826,00-10-020467|10-12-096364|2009-10-573910|99-10-694800|B95-2363131|N91-1122331,"[43,2345,8789,18566,35882,49744]",苍白,12-01-366715,6,43.5762295354494,1,1,test
205107,2012-01-820881,[10787],詹森×胡本,2012-01-820882,1,9.460748834438405,1,1,test
205271,00-10-020258|00-10-020466|01-09-115157|04-09-152721|98-10-539307|99-10-077594|99-10-539145|B85-6379787|B95-2363131|B96-3096010|B96-3096016|N91-1122331|N97-1449357,"[31,42,129,581,18493,18547,18562,34252,35882,36261,36262,49744,50486]",苍白,11-01-298221,13,89.8848035487119,1,1,test
205634,2011-08-099715,[10140],100%乔斯托内拿破仑血统高辈分近血作出,2012-08-208174,1,6.627535490382189,1,1,test
205858,N03-0354779|N03-0354785|N03-1325542|N05-0567105|N06-0751582|N08-1704343,"[44187,44188,44301,44873,45246,46123]",克拉克/詹森,NL2010-1840456,6,54.331702357981435,1,1,test
206115,2003-03-300014|2007-03-333365|2008-03-009008|2008-03-332334|BLG01-2243006|BLG03-4166201|BLG05-4085398|BLG06-4183237|BLG97-3290841|BLG98-2257422,"[6416,7574,7996,8030,38046,38112,38183,38227,41654,41678]",范德伍德/贺伯特,2009-33-085056,10,79.9285299865015,1,1,test
206117,98-10-539307|99-10-077470|B96-3096010|N97-1449357,"[18493,18543,36261,50486]",苍白系,01-09-001458,4,28.47565121696777,1,1,test
206123,04-09-152721|07-09-359228|98-10-077594|98-10-539145,"[581,1237,18467,18489]",苍白系,09-09-007282,4,31.262963180760444,1,1,test
206125,01-09-115101|03-09-021140|04-09-152721|98-10-077594|98-10-539145,"[127,398,581,18467,18489]",苍白系,07-09-010587,5,39.51973921087291,1,1,test
206126,00-10-020006|00-10-020258|04-09-194941|N91-1122331,"[23,31,583,49744]",苍白系,08-09-013033,4,29.737687822248468,1,1,test
206650,N03-2000124|N95-1400550,"[44413,50149]",“超级种公”X“皇家公主”！,NL-08-1174852,2,18.516032560768643,1,1,test
206692,2006-03-033359|2007-03-003355|B98-2214442|BLG00-2408355|BLG86-6260314|BLG93-2053961|BLG95-2479987|BLG98-221442|BLG99-4525730,"[7179,7547,37028,38019,41541,41589,41626,41676,41707]",贺伯特/菲利普·吉尔特,2008-03-565114,9,70.80068250573571,1,1,test
206736,N04-1389613|N06-1844800|N07-1445545|N12-1295917,"[44593,45468,45666,47108]",考夫曼，山格斯,NL12-1295917,4,36.5212394977713,1,1,test
206773,2000-323234|N97-1593222,"[6061,50500]",林波尔,CHN08-15-086106,2,14.316327482888719,1,1,test
206834,B03-6226043|B03-6226190|B03-6226222|B05-6221006|B05-6221037|B08-6245266|B09-6130642,"[20891,20895,20897,22523,22524,25244,26150]",,B09-6130642,7,58.897132841484776,1,0,test
206978,N02-2373056|N02-2373100,"[44101,44106]",黄金女郎直子”X“灰钻石,NL08-1103989,2,18.92149766887681,1,1,test
207391,03-10-340347|04-09-272614,"[437,591]",苍白,12-01-862553,2,16.618912575882764,1,1,test
207426,03-03-252131|05-01-435732|B76-6129297|B92-5328193|B95-5316634|D08833-96-174,"[359,687,33948,35160,36019,42773]",桑杰士近亲,11-01-197787,6,43.69893810430176,1,1,test
207547,B00-3076246|B06-3201435|B07-3153014|B12-3162809|B88-3206112|B94-3160128|B96-3156104,"[18674,22929,23812,28537,34479,35600,36271]",“白腹号X小全省号”直孙女,B12-3162809,7,52.781406292622705,1,1,test
207551,N00-5065897|N01-5163045|N01-5163065|N02-2173592|N07-1199569|N08-1967454|N09-1592382,"[43578,43851,43852,44078,45592,46169,46403]",“小迪克外孙X长矛号直女”,NL09-1592382,7,63.468401475797194,1,1,test
207748,08-04-238221|2000-4727014|N01-5165630|N95-1379941|N96-4306126|N96-8016480|N97-5700831,"[1468,6065,43856,50142,50389,50429,50617]",虎王之子,2004-04-041095,7,52.93235877576286,1,1,test
208420,D02098-99-802,[42129],,DV03-07237-703,1,7.44584581389614,1,0,test
208443,2004-12-034733|2005-01-593564|2007-12-116142|2008-03-333099|2008-10-616028|2011-10-449661|2012-10-069951|2013-10-168361|2013-10-168370,"[6734,6881,7747,8032,8242,10235,11261,12310,12312]",咸亨028+蓝盔661,CHN2012-10-000631,9,80.87007339092958,1,1,test
208614,B00-9103501|B00-9103502|B00-9103612|B01-9040054|B01-9040061|B01-9040067|B02-9071575|B07-9023004|B07-9023090|B08-9044015|B08-9044054|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B98-9147006|B98-9147007|B98-9147146|B99-9128066|B99-9128113,"[19149,19150,19152,19737,19739,19740,20382,24510,24516,25485,25487,29195,36199,36567,36983,36984,37456,37457,37463,37945,37947]",摩利斯．卡萨,BELG2004-9153220,21,136.3846925814176,1,1,test
208686,07-10-016127|08-10-450217|B05-4045228|B05-4045270|B1997-4173729|B1999-4391511|B1999-4500907|B2000-4066087|B2000-4174021|B2003-4290077|B2004-2063085|B2004-4375935,"[1250,1592,22125,22128,32066,32211,32217,32297,32300,32602,32665,32700]",法兰斯直子X法兰斯直女,07-10-016127【已转让】,12,86.34471016187219,1,1,test
208740,2009-06-089516|2009-06-139267,"[8648,8660]",翔冠金狐*苍白,CHN2011-06-055940,2,16.72427309154059,1,1,test
208776,BLG1994-6214187|BLG2002-6509366,"[38593,39107]",胡本,CHN2005-03-218508,2,18.516032560768643,1,1,test
208778,B04-6293166|B04-6293217|B95-6274342|B97-6592486,"[21723,21729,36084,36951]",詹森019,CHN2011-276599,4,27.463273606221122,1,1,test
208858,01-22-668842|2008-32-002584|B00-3076324|B04-2140565|B2007-3077310|B95-3211353|B96-3156445|B97-3097957|B98-3158085,"[158,8431,18677,21167,33041,35915,36279,36646,37098]",100%盖比,CHN12-22-009280,9,73.00501740322282,1,1,test
208896,B11-5030657|B82-6059903|B83-5324401|B85-6580876|B89-5340010|B90-5328321,"[27839,34074,34123,34274,34615,34764]",桑杰士-罗森波斯,B11-5030657,6,46.58191644649804,1,1,test
209191,N85-1808748|N86-1537290|N92-2716439,"[49527,49543,49857]",红詹森,AU2005-24242,3,26.59048703408716,1,1,test
209483,06-10-070568|09-10-001650|10-32-260336|11-10-017141|12-32-200041|12-32-200042|B01-4483224|B03-4291209|B05-4045012,"[991,1906,2435,2740,3346,3347,19372,20669,22117]",特比亚军X速霸龙,CHN09-10-001650,9,72.08254776539668,1,1,test
209599,06-06-030316|06-06-111503|2009-06-092208|BLG98-6339888|BLG98-6339900,"[946,948,8649,41690,41691]",财神系列,CHN2011-06-055993,5,44.531155449952244,1,1,test
209788,B02-6354241|B03-6460062|B07-6229144|B08-6559130,"[20297,21053,24319,25476]",,BE12-6314327,4,29.970730754626853,1,0,test
209801,03-10-363799|04-09-000839|06-01-319951|07-10-388717|2009-10-655034|98-10-262331,"[439,563,880,1265,8797,18470]",“双林034”×“金母717”,CHN2012-10-011832,6,51.084427058591544,1,1,test
209872,2003-000969|2005-000083,"[6383,6851]",爱亚卡普凡龙X詹森,CHN2010-06-255659,2,18.92149766887681,1,1,test
210118,02-03-063333|02-06-006694|03-06-002420|08-08-234673|09-06-151335|10-08-107709|2000-086868|B00-5160743|B07-6381545|B88-2150805|B92-5070411|B92-5336321|B95-2355407|B96-2167682|B97-5210527|BLG00-4396479|N06-1520270|N90-2656686|N93-1060901|N97-2554371,"[218,229,379,1524,1821,2247,5975,18861,24445,34465,35147,35167,35878,36223,36784,38028,45383,49724,49894,50592]",东方不败,2011-08-202302,20,171.58589630172307,1,1,test
210119,09-08-265089|1997-5258724|1998-2350992|2000-2333715|2003-2120189|B07-2222874|B08-5185794|N01-1208963|N07-5700139|N97-2329146,"[1870,5770,5823,6043,6531,23720,24992,43660,45908,50573]",钻石吐尼尔,2011-08-202302,10,91.40881522683335,1,1,test
210503,N1997-9747422|N1999-995135|N78-7876460|N87-8791846|N87-8791870|N90-9074535|N95-9502237|N96-9693761,"[47976,48062,49461,49588,49589,49737,50251,50456]",万德唯根,CHN07-22-998555,8,56.46049770462748,1,1,test
210632,B04-6121232|B06-6087309|B07-6094430|B07-6368703|B07-6374784|B09-6349805|B11-6177329,"[21610,23215,24191,24393,24425,26394,28069]",杨森斯–波恩+英格兰.罗杰,B11-6177329,7,64.0561881406993,1,1,test
211095,2010-15-202878,[9531],电脑戈马利（秃头199）,2005－15－184907,1,9.05528372633024,1,1,test
211272,B03-2191226|B05-2143139|B92-2198165,"[20464,21948,35056]",电脑戈马力,B10-2045282,3,21.30411573855752,1,1,test
21149,B03-4318368|B05-4298986|B06-4368543|B93-4429362,"[20681,22193,23041,35359]",帝卢·速霸龙,BE07-4191211,4,33.59450009570426,1,1,test
211499,04-01-161681|06-01-772078|10-01-896796|11-01-871270|2012-01-876965|B07-6381411,"[500,905,2142,2546,10803,24441]",大将军,02-01-876965,6,56.071345826070484,1,1,test
211975,2009-06-089516|2009-06-139267,"[8648,8660]",翔冠金狐*金狐,CHN2012-06-288636,2,16.72427309154059,1,1,test
212080,2007-020673|2009-209864|B1989-6727919|B1995-6274306|B1997-6592488|B1998-6278076|B2000-6448062|B2004-6293194|B2004-6470281|B2005-6153315|B97-6592444,"[7541,8919,31814,31991,32107,32169,32352,32742,32764,32844,36947]",詹森,CHN2014-10-251553,11,83.80682396104606,1,1,test
212093,2010-06-255551|BLG2003-6266150,"[9293,39202]",,,2,16.318807983432425,0,0,test
212217,B00-3277207|B03-3131024,"[18739,20549]",飞戈,BE06-3054630,2,17.53520330775692,1,1,test
212992,2000-01-200815|2002-01-015013,"[5943,6203]",胡本,07-01-200815,2,18.92149766887681,1,1,test
213273,2009-15-076375|B02-2214259|B02-2214263|B86-2118042|B94-2061052|B99-6214976|D06-02065-316|N2002-5236775,"[8842,19803,19807,34288,35556,37800,42508,48253]",【双惠电脑008大脚趾】,CHN2010-32-808689,8,52.41215826539185,1,1,test
213954,2010-01-555884,[9089],,2011-03-461064,1,8.074454473318514,1,0,test
213979,2000-323234|2002-097011|2002-097014|2005-15-199735,"[6061,6277,6278,7025]",林波尔,CHN2013-15-175857,4,30.372771201853652,1,1,test
214019,2010-01-555884|2010-01-852861,"[9089,9112]",超级37x东方不败,2012-03-345549,2,17.53520330775692,1,1,test
214189,2002-15-126012|N00-0064676|N90-9074636|N96-2437152|N96-2437159|N99-9959182,"[6305,43317,49738,50366,50367,51161]",万得维根X杨阿腾,CHN2012-15-338969,6,48.12154860990863,1,1,test
214271,2007-10-179908|2012-10-014828|D147-03-674,"[7714,11253,42957]",杨龚多拉斯+桑杰士,CHN2009-10-500943,3,27.283634214647105,1,1,test
214362,09-16-038822|11-16-099967|B10-6297756|BLG02-3256946|BLG06-3150927,"[1972,2795,27340,38078,38224]",飞戈,CHN09-16-038822,5,45.799666775415744,1,1,test
214394,2001-10-133334|2004-10-233227|2004-10-233228|2008-10-288059|2012-10-014828,"[6114,6714,6715,8229,11253]",小松弘－杨阿滕三代,CHN2010-10-080690,5,43.63061307504623,1,1,test
214933,N07-1060011|N08-1897560,"[45555,46154]",渥夫纲,NL08-1897560,2,18.005206937002654,1,1,test
215083,N08-1897107|N11-2024862,"[46153,47022]",渥夫纲K金133家族,NL11-2024862,2,17.129738199648756,1,1,test
215090,N08-1897107|N11-5016104,"[46153,47049]",渥夫纲K金133家族,NL11-5016104,2,17.129738199648756,1,1,test
215260,N04-1226133|N11-5016118,"[44559,47054]",渥夫纲K金133家族,NL11-5016118,2,16.644230383867054,1,1,test
215420,N01-2055992|N02-1266200|N04-1704945|N06-1160994|N06-5611330|N98-5812162,"[43765,43956,44661,45311,45527,50843]",小鬼当家,NL2007-1349860,6,51.977001263848386,1,1,test
215421,N00-2178226|N96-9618807|N99-9966242,"[43495,50439,51168]",詹吉,NL2004-1484193,3,27.97678139520705,1,1,test
215431,N00-1537267|N94-1322489|N95-2642442|N96-2605492|N96-5663396|N99-4436639,"[43421,50009,50218,50377,50404,51094]",詹吉,NL2005-2029907,6,53.99190428439064,1,1,test
215583,N04-2147064|N92-5212284|N93-5383224|N97-1716278|N98-1326845,"[44771,49873,49983,50521,50706]",天马配丝丝,NL2008-1016501,5,42.792884665675174,1,1,test
215678,B98-9155210,[37464],摩利斯.卡萨,CHN2011-16-008916,1,8.362136545770294,1,1,test
215735,B00-3146013|B03-6129799|B05-3185140|B99-3020065|N2007-2036935,"[18697,20841,22074,37550,48680]",完美号直子,NL2007-2036935,5,37.73223895100426,1,1,test
216329,N1997-9747422|N1999-995135|N78-7876460|N87-8791846|N87-8791870|N90-9074535|N95-9502237|N96-9693761,"[47976,48062,49461,49588,49589,49737,50251,50456]",万德维根,CHN10-22-986001,8,56.46049770462748,1,1,test
216451,N00-0013494|N01-0177713|N01-0177721|N03-0376811|N92-5212278|N93-5383224|N96-5660144|N96-5660145|N97-9782667|N98-1222890|N98-1421591|N98-5812162|N98-5812191,"[43304,43598,43599,44201,49872,49983,50400,50401,50662,50683,50720,50843,50845]",,AU2010-GFL-218,13,94.22324702742421,1,0,test
216465,B02-6270240|B02-6270286|B03-6384606|B04-6266081|B04-6266258|B04-6266486|B06-6183646|B08-6234524|B08-6238873|B09-6238431,"[20258,20259,21018,21680,21682,21684,23318,25218,25225,26250]",乌诺号,BELG11-6283507,10,85.17163223694861,1,1,test
217220,B05-4323999,[22202],气魄家族,12B4048829,1,7.956671437662131,1,1,test
217781,B07-2051404|B07-2051430,"[23650,23651]",杰普斯.万德维根,BE12-2035832,2,18.11056745266048,1,1,test
217849,B00-3001593|B03-3003524|B07-3008442|B11-3070119|B95-3211364|B98-3158062|B99-3285097,"[18667,20513,23757,27632,35916,37096,37601]",“闪电号X巴利瑞娜”直孙,B11-3070119,7,54.093939887242485,1,1,test
218109,B02-5051478|B06-5150217|N01-2201927,"[20012,23116,43793]",,,3,27.283634214647105,0,0,test
218670,B09-6323111|B09-6323112,"[26360,26361]",丹尼·凡戴克“加农炮111”直女,B2012-6183830,2,14.121583406096207,1,1,test
218715,B08-6071668|N03-1234922,"[25050,44277]",夏拉肯,NL2011-1665069,2,18.516032560768643,1,1,test
218915,B11-9065109|N07-1847767,"[28339,45778]",莫利斯卡萨,B2012-9032398,2,18.005206937002654,1,1,test
218929,B08-9103723|B11-9097009,"[25497,28349]",莫利斯卡萨,B2012-9105298,2,16.26474076216215,1,1,test
218933,B00-6480532|B07-6033084,"[19097,24091]",葛斯顿·“奶酪小子”,B08-6383003,2,17.129738199648756,1,1,test
218957,B05-9028798|B10-9115085,"[22720,27474]",小卡萨,B2011-9079503,2,18.11056745266048,1,1,test
219144,B05-4323998,[22201],＂气魄＂家族,B09-4338692,1,8.207985865943037,1,1,test
219171,B05-9028798|B10-9115085,"[22720,27474]",小卡萨,B2011-9079524,2,18.11056745266048,1,1,test
219179,B07-2038199|B07-2103094,"[23643,23682]",“超级百万号”直子,B2010-2192138,2,16.523602396078438,1,1,test
219191,B07-2103401|B07-2228015,"[23686,23724]",贺伯特,B2012-2177802,2,15.337978730420698,1,1,test
219198,B07-2135138|B10-9023993,"[23697,27462]",小卡萨,B2011-9079501,2,18.11056745266048,1,1,test
219203,B09-6323112|B09-6349869,"[26361,26395]",丹尼·凡戴克“加农炮112”直女,B2011-6244766,2,15.913342875324261,1,1,test
219799,09-06-130725|09-06-174615|10-06-041044|10-06-042278|11-06-167307|11-06-167617|11-06-167627|11-06-167831|11-06-167929|11-32-512769|11-32-512770|12-06-209202|12-06-209208|12-06-209210|12-06-209268|12-06-209277|12-06-209428|12-06-209535|12-06-209536|12-06-209737|12-06-209738|12-06-209743|12-06-209758|12-32-538150|13-06-169621|13-06-196289|13-06-196997|13-06-196998|13-06-196999|14-06-167008|14-06-167190|14-06-167269|14-06-167270|14-06-167875|14-06-167876|15-06-0367030|15-06-0367551|2010-06-042044|B2001-6387027|B2002-6058079|B2006-6270104,"[1818,1827,2208,2212,2620,2622,2623,2626,2629,2863,2864,3062,3063,3064,3065,3066,3068,3069,3070,3072,3073,3074,3075,3358,3535,3548,3553,3554,3555,4011,4013,4015,4016,4020,4021,4450,4455,9266,32450,32516,32992]",爱亚卡普詹森X乔斯佛卡门,CHN12-06-209535,41,293.2849682173609,1,1,test
219804,09-06-130725|09-06-174615|2010-06-042044|2010-06-042278|2011-06-167627|2011-06-167831|2011-06-167929|B2001-6387027|B2002-6058079|B2006-6270104,"[1818,1827,9266,9267,10038,10040,10042,32450,32516,32992]",金伟鱼行常胜将军系,2012-06-209936,10,69.61991992478343,1,1,test
219805,09-06-130725|09-06-174615|2010-06-042044|2010-06-042278|2011-06-167627|2011-06-167831|2011-06-167929|B2001-6387027|B2002-6058079|B2006-6270104,"[1818,1827,9266,9267,10038,10040,10042,32450,32516,32992]",金伟鱼行常胜将军系,2012-06-209937,10,69.61991992478343,1,1,test
220107,09-06-130725|09-06-174615|10-06-041044|10-06-042278|11-06-167307|11-06-167617|11-06-167627|11-06-167831|11-06-167929|11-32-512769|11-32-512770|12-06-209202|12-06-209208|12-06-209210|12-06-209268|12-06-209277|12-06-209428|12-06-209535|12-06-209536|12-06-209737|12-06-209738|12-06-209743|12-06-209758|12-32-538150|13-06-169621|13-06-196289|13-06-196997|13-06-196998|13-06-196999|14-06-167008|14-06-167190|14-06-167269|14-06-167270|15-06-0367030|15-06-0367551,"[1818,1827,2208,2212,2620,2622,2623,2626,2629,2863,2864,3062,3063,3064,3065,3066,3068,3069,3070,3072,3073,3074,3075,3358,3535,3548,3553,3554,3555,4011,4013,4015,4016,4450,4455]",爱亚卡普詹森X桑杰士,CHN12-06-209210,35,249.97415878109916,1,1,test
221757,N05-1936623|N08-2049294|N2009-1674439,"[45090,46203,48876]",,NL2009-1674439,3,27.97678139520705,1,0,test
221760,N03-1168484|N11-1763904|N2012-1640851,"[44272,46958,49141]",,NL2012-1640851,3,25.268731194104838,1,0,test
221884,B00-4348204|B00-9103501|B00-9103502|B00-9103612|B01-9040054|B01-9040061|B02-9071575|B07-9023005|B07-9023090|B08-9044015|B08-9044054|B12-9032332|B88-4432940|B95-4204238|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B99-9128066|B99-9128113,"[18787,19149,19150,19152,19737,19739,20382,24511,24516,25485,25487,29195,34496,35961,36199,36567,36983,36984,37945,37947]",摩利斯.卡萨,BELG2007-9023004,20,135.02187768253728,1,1,test
221886,B06-9123205|B08-4000197,"[23593,24754]",摩利斯.卡萨,BELG2010-9039394,2,16.318807983432425,1,1,test
222634,08-08-115890|2000-08-200743|2006-08-001896,"[1521,5970,7249]",银色詹森,2006-08-001896,3,25.961878374664785,1,1,test
222650,10-10-715546|2012-10-192376|2013-12-307676|2013-12-307773|2014-12-459165|2014-12-459169|2016-12-0304465|2017-12-0214469|2017-12-0249897|2019-12-0467705|2019-12-0467720,"[2333,11274,12388,12390,13524,13525,15706,16579,16580,17676,17677]",本舍基础种鸽,2012-10-192376,11,98.16971062737375,1,1,test
222853,B11-6103512,[27939],万侯（年轻邦格二号直孙女）,BE11-6103512,1,9.05528372633024,1,1,test
223759,B13-1784962|N03-2317069|N05-2083615|N07-5718677|N12-1994748|N92-2244532|N92-2244589,"[29209,44434,45125,45927,47218,49849,49850]",幕利门军校生,B13-1784962,7,64.3156993361844,1,1,test
223818,B10-4030190|N09-1137527,"[26735,46300]",巴藤伯格-米卫,NL12-1598630,2,17.8228853802087,1,1,test
223990,N00-1977888|N03-113822406|N03-230307007|N07-2008475|N96-9694027|N97-1526227,"[43459,44252,44432,45822,50458,50491]",吉拉德.范图尔,NL07-2008475,6,53.65097769742005,1,1,test
224017,N00-0069257|N04-2052933|N06-1265171|N07-2008586|N90-2772243|N96-969402806|N99-4034155,"[43322,44712,45331,45829,49726,50459,51087]",吉拉德.范图尔,NL07-2008586,7,65.00884651674434,1,1,test
224042,N01-0158757|N01-1888832|N03-1138388|N05-1396953|N05-1397077|N07-2008597|N99-2515879,"[43593,43739,44257,44955,44956,45831,51082]",吉拉德.范图尔,NL07-2008597,7,63.281625568653844,1,1,test
224625,B07-9023004|B07-9023005|B07-9023082|B07-9023083|B07-9023090,"[24510,24511,24514,24515,24516]",摩利斯.卡萨,BELG2008-9114532,5,37.742289286857755,1,1,test
225154,11-08-342332|2012-08-000031|2013-08-140326,"[2660,11103,12184]",速霸龙*克拉克*佛尔布文,2012-08-000031,3,27.97678139520705,1,1,test
225875,2015-22-0887542,[14826],,,1,9.460748834438405,0,0,test
226397,2004-290464|B89-6150221|B91-6227416|B99-6265204|N02-1656278|N04-1307901|N2005-5535041|N88-1150868|N94-1119775|N96-1359475|N99-2388843,"[6819,34627,34960,37820,44001,44565,48500,49594,50001,50287,51058]",詹森019多重回血,CHN2010-08-259018,11,79.50650117015442,1,1,test
226472,0356-04-2006|09-12-025637|2005-09-230036|2007-09-353508|2008-12-064909|8062-04-2005|D05337-1447,"[494,1942,6976,7703,8253,18311,42465]",甘纳斯,05-09-230036,7,65.4143116248525,1,1,test
226492,2003-09-010181|B86-4948148|B88-3188354|B88-78831010|B91-3362593|B91-3368098|B92-3192633|B93-6685829|B94-2475184|B94-3094796|B96-2363131|B96-3096010|N84-0524332|N91-1122331|N92-5205386|N93-2733056|N94-1340146|N94-1553563|N94-2534224|N95-1957313|N95-5587122|N97-1449357|N97-2540852,"[6475,34318,34474,34563,34899,34901,35094,35547,35584,35593,36239,36261,49498,49744,49869,49963,50010,50025,50079,50183,50244,50486,50589]",兆尊苍白,03-09-010181,23,198.43348965431767,1,1,test
